V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1.1,Q1.2,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.3,Q2.4_orange,Q2.4_banana,Q2.4_strawberry,Q2.4_apples,Q2.4_blueberries,Q2.4_feijoas,Q2.4_rambutan,Q2.4_loquat,Q2.4_peaches,Q2.5,Q2.5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5(N),CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3.5_Validation,NES_15,NES_9,NES_2,TECH_3(N),NES_4,TECH_1,TECH_4,Q3.7,Q3.7_TEXT,Q3.8,Q3.8_TEXT,Q4.1,Q4.2,Q5.1,Q5.2,Q6.1,Q6.2,Q7.1_iron,Q7.1_vitC,Q7.1_potassium,Q7.1_calcium,Q7.1_vitD,Q7.2,Q7.3,Q8.1,Q8.2,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q9.8,Q9.9,Q10.1,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q10.3_1,Q10.3_2,Q10.3_3,Q10.3_4,Q10.3_5,Q10.3_6,Q11.1,Q11.2,Q11.3,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8,Q11.8_TEXT,Q11.9,Q11.10_1,Q11.10_2,Q11.10_3,Q11.10_4,Q11.10_5,Q11.10_6,Q11.10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy
R_802ZuhXYVqu0OfH,Default Response Set,Anonymous,,,67.252.35.210,0,5/3/16 18:18,5/3/16 18:24,1,200975,1,1,1,,,,,,,,,,1,4,3,1,3,2,4,5,5,5,3,9,,4,4,4,4,5,4,3,2,4,4,4,5,1,6,6,5,5,1,1,6,5,5,4,1,5,5,2,4,5,1,5,2,5,7,1,5,4,2,2,1,,5,na,,,,,,,,,,,,,,4,1,3,3,3,3,3,3,3,3,3,5,,,,,,,6,6,4,7,6,5,2,3,3,4,3,22,18,1,,2,1,,,,,,,42.68809509,-73.06300354,-1
R_eLs2ncRE1Y9XiYJ,Default Response Set,Anonymous,,,72.48.65.44,0,5/3/16 18:14,5/3/16 18:24,1,200966,2,,1,,,,,,,,,,1,8,3,4,4,3,4,5,5,5,3,9,,5,7,7,3,7,5,3,3,1,7,2,6,3,6,6,7,5,6,2,7,5,7,5,3,1,6,6,3,6,1,6,2,5,3,5,2,7,7,7,1,,1,,1,1,,,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,2,4,3,3,3,3,3,3,3,3,3,3,3,1,5,1,1,,45,53,5,,2,1,,,,,,,29.46220398,-98.48930359,-1
R_8BA10awB10D1YXj,Default Response Set,Anonymous,,,66.26.237.175,0,5/3/16 18:15,5/3/16 18:25,1,200970,2,,1,,,,,,,,,,1,8,3,2,2,1,1,5,5,5,3,9,,4,3,3,3,3,5,1,3,2,7,4,3,3,5,6,6,4,4,2,4,3,6,5,3,4,6,4,6,5,1,4,2,3,6,2,3,4,5,5,1,,2,,,,4,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,1,,34,62,5,,2,1,,,,,,,36.00039673,-80.17479706,-1
R_5vcu52Xnnb0U69f,Default Response Set,Anonymous,,,73.251.13.116,0,5/3/16 18:14,5/3/16 18:27,1,200967,2,,1,,,,,,,,,,1,8,2,2,2,2,3,5,5,5,3,9,,2,3,7,4,7,4,3,3,1,5,5,1,4,5,5,5,7,3,3,1,5,5,7,4,5,5,1,7,5,1,5,2,4,7,1,3,4,4,4,7,militart commissary,1,,,,2,1,,,,,,,,,,,,3,3,3,3,1,3,2,3,1,5,,,,,,,3,3,3,3,4,3,1,5,3,2,1,48,55,2,,2,1,,,,,,,37.22920227,-77.25180054,-1
R_8InHt0KrY5WZE9f,Default Response Set,Anonymous,,,142.196.109.79,0,5/3/16 18:21,5/3/16 18:27,1,200976,2,,1,,,,,,,,,,1,8,2,2,4,2,2,5,5,5,3,9,,2,6,6,2,6,6,2,2,6,6,2,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,2,2,2,2,6,6,6,6,6,2,1,,1,,,,,,,,,,,,,,,5,1,3,1,3,3,1,2,1,1,1,3,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,1,,10,53,4,,2,1,,,,,,,28.30690002,-81.42459869,-1
R_24D1Bgpfq2rPs4R,Default Response Set,Anonymous,,,67.252.35.210,0,5/3/16 18:18,5/3/16 18:28,1,200975,1,1,1,,,,,,,,,,1,4,3,1,3,3,4,5,5,5,3,9,,4,5,4,3,5,4,2,2,4,5,3,4,3,5,6,5,6,2,2,5,5,5,4,2,6,6,1,4,5,1,6,2,5,6,1,6,4,3,2,1,,5,na,4,1,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,6,6,4,6,6,5,2,3,3,4,3,22,18,1,,2,1,,,,,,,42.68809509,-73.06300354,-1
R_3QU0wX69BFm0pp3,Default Response Set,Anonymous,,,50.110.38.107,0,5/3/16 18:22,5/3/16 18:33,1,200979,2,,1,,,,,,,,,,1,8,2,2,2,1,5,5,5,5,3,9,,2,5,2,2,5,5,2,2,2,5,5,4,3,7,6,7,6,5,2,4,6,5,5,2,5,7,7,5,7,2,7,2,2,7,4,2,2,6,3,1,,1,,,,,,2,1,,,,,,,,,,2,2,2,1,1,1,2,1,1,3,4,5,5,5,5,4,3,4,4,3,4,4,1,5,4,2,1,50,55,3,,2,1,,,,,,,38.37600708,-81.74770355,-1
R_1IatmxxDVlL6LAx,Default Response Set,Anonymous,,,69.80.110.233,0,5/3/16 18:22,5/3/16 18:33,1,200977,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,1,9,,5,6,6,3,7,4,3,3,6,6,4,4,4,4,6,6,6,7,3,7,5,6,4,4,2,6,5,6,6,7,5,2,6,4,2,2,4,7,7,1,,1,,,,,,,,2,1,2,2,1,5,1,,,2,2,2,2,2,1,2,1,2,4,3,3,3,4,4,4,1,3,1,2,1,2,1,1,8,4,3,14,15,4,,2,1,,,,,,,41.8500061,-87.65000153,-1
R_23nmJXewUf3ZtU9,Default Response Set,Anonymous,,,50.123.176.117,0,5/3/16 18:23,5/3/16 18:33,1,200980,2,,1,,,,,,,,,,1,8,1,1,4,2,2,5,5,5,3,9,,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,6,6,6,4,5,6,2,4,4,4,4,4,4,4,1,,2,,,,,,,,2,2,2,2,2,4,1,,,2,2,2,1,1,1,3,2,2,3,7,7,7,7,7,7,5,5,5,5,5,5,2,5,1,3,1,42,56,2,,2,1,,,,,,,33.36149597,-79.27590179,-1
R_enGhjX6m3CNmCXP,Default Response Set,Anonymous,,,174.24.198.204,0,5/3/16 18:28,5/3/16 18:33,1,200987,2,,1,,,,,,,,,,1,4,2,1,1,2,3,5,5,5,4,9,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,2,4,4,4,4,4,4,4,1,,1,,,,,,,,,,,,,,,4,1,1,1,2,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,1,,49,18,2,,2,,1,,,,,,47.61540222,-122.2102966,-1
R_3rPw1iY2JZvUP7D,Default Response Set,Anonymous,,,173.27.131.106,0,5/3/16 18:24,5/3/16 18:39,1,200983,2,,1,,1,,,,,,,,,8,4,2,1,2,5,5,5,5,3,9,,5,6,4,6,3,3,5,3,4,4,5,2,5,4,3,4,7,6,5,4,5,6,3,5,3,3,3,5,2,2,3,2,6,6,3,1,5,6,4,1,,2,,4,1,,,,,,,,,,,,,,2,1,3,1,1,2,1,2,1,3,3,3,4,3,2,2,3,3,4,2,2,2,2,5,5,2,1,16,59,4,,2,1,,,,,,,41.57380676,-90.45819855,-1
R_5svgnmwmoX03OK1,Default Response Set,Anonymous,,,99.76.9.162,0,5/3/16 18:35,5/3/16 18:41,1,201004,2,,1,,,,,,,,,,1,8,2,2,3,3,5,5,5,5,3,9,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,7,7,1,7,2,4,4,4,4,4,4,4,7,SAMS CLUB,5,NORTH WEST BANK,,,,,4,1,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,1,,36,56,2,,2,,1,,,,,,41.44889832,-81.63189697,-1
R_9N6w708s1yj1KDz,Default Response Set,Anonymous,,,98.109.191.177,0,5/3/16 18:18,5/3/16 18:41,1,200974,2,,1,,,,,,,,,,1,6,2,5,2,2,2,5,5,5,3,9,,1,6,4,1,3,6,2,5,6,6,6,6,6,6,5,5,5,5,5,4,5,6,6,4,6,6,5,5,5,6,6,2,5,5,6,2,6,6,6,1,,2,,,,4,1,,,,,,,,,,,,2,3,3,3,3,3,3,3,1,5,,,,,,,4,4,3,4,4,4,2,2,4,4,3,31,36,4,,2,1,,,,,,,40.6920929,-74.47180176,-1
R_d6czI8ngZSSvMIB,Default Response Set,Anonymous,,,50.37.213.121,0,5/3/16 18:31,5/3/16 18:42,1,200996,2,,1,,,,,,,,,,1,7,2,1,2,1,2,5,5,5,3,9,,7,7,1,2,7,1,1,1,7,6,1,5,1,6,6,6,7,2,1,6,7,7,6,2,4,7,1,1,7,5,7,2,6,7,1,4,2,4,2,2,,4,,,,,,,,,,,,,,,7,1,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,3,3,3,3,3,2,2,5,5,2,1,13,47,4,,2,1,,,,,,,44.88420105,-115.7790985,-1
R_1ZWGkZix8fqtujb,Default Response Set,Anonymous,,,162.201.112.199,0,5/3/16 18:31,5/3/16 18:43,1,200994,2,,1,,,,,,,,,,1,8,3,2,1,2,2,5,5,5,3,9,,7,7,1,1,7,1,1,1,6,1,1,4,1,7,7,7,7,2,1,7,7,7,7,1,4,7,1,2,7,4,7,2,7,7,1,7,4,6,4,1,,4,,1,1,,,,,,,,,,,,,,2,2,2,2,1,2,1,1,1,1,6,4,4,4,7,7,1,1,1,1,1,1,1,5,3,8,6,18,55,6,,1,1,,,1,,,,38.0881958,-85.65550232,-1
R_9LTAuuwRYyLxFDT,Default Response Set,Anonymous,,,173.91.57.144,0,5/3/16 18:23,5/3/16 18:43,1,200982,2,,1,,,,,,,,,,1,8,3,1,3,1,3,5,5,5,3,9,,5,2,5,6,3,6,4,3,3,3,6,3,5,2,2,2,4,7,5,2,2,2,4,6,1,3,5,5,5,2,2,2,2,7,4,1,6,7,7,1,,2,,,,1,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,4,1,,36,56,6,,2,1,,,,,,,41.49729919,-81.4713974,-1
R_dj1ZGGPE8H4GZVz,Default Response Set,Anonymous,,,174.59.18.67,0,5/3/16 18:36,5/3/16 18:44,1,201005,2,,1,,,,,,,,,,1,8,3,3,3,3,3,5,5,5,3,9,,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,5,4,3,4,5,5,4,3,3,4,5,5,,3,4,2,4,4,4,3,4,5,5,3,,2,,,,,,,,3,3,3,3,3,4,1,,,3,3,3,3,3,3,2,3,1,5,,,,,,,3,3,3,3,3,3,2,5,1,2,1,39,62,2,,2,1,,,,,,,41.30700684,-76.68180084,-1
R_2gmAVwuFKmhpkj3,Default Response Set,Anonymous,,,69.112.213.40,0,5/3/16 18:22,5/3/16 18:46,1,200978,2,,1,,,,,,,,,,1,8,1,1,2,3,3,5,5,5,1,9,,5,3,3,5,5,5,5,4,5,3,4,2,5,3,3,3,6,4,3,4,3,4,5,4,3,4,3,3,3,1,3,2,3,5,2,3,5,5,5,1,,1,,,,,,,,,,,,,,,3,1,2,1,2,2,2,1,1,1,1,4,3,3,3,3,3,3,6,6,5,5,5,3,1,5,4,2,1,33,60,3,,2,1,,,,,,,40.70579529,-73.59230042,-1
R_8uIonm0Lb4joKiN,Default Response Set,Anonymous,,,23.122.254.175,0,5/3/16 18:33,5/3/16 18:47,1,201000,2,,1,,,,,,,,,,1,8,4,1,1,1,2,5,5,4,3,9,,3,6,3,4,3,5,2,5,3,5,5,1,4,5,5,5,2,3,2,1,3,2,6,5,5,5,1,5,6,5,5,2,4,7,1,5,4,5,3,3,,2,,7,1,,,,,,,,,,,,,,3,3,3,1,3,3,2,3,1,2,7,7,4,5,5,6,5,5,5,5,5,5,1,6,1,4,1,23,55,3,,2,1,,,,,,,42.05690002,-86.45629883,-1
R_5syA39Ow5Kl8N8N,Default Response Set,Anonymous,,,104.229.229.199,0,5/3/16 18:33,5/3/16 18:49,1,200997,2,,1,,,,,,,,,,1,5,4,2,2,1,3,5,5,5,3,9,,3,5,3,4,6,5,2,4,3,5,5,5,5,6,6,6,6,5,4,6,5,5,6,5,3,5,3,6,5,2,6,2,3,5,3,3,5,5,3,3,,1,,,,,,3,1,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,2,2,3,3,2,2,2,3,1,2,1,33,21,2,,2,1,,,,,,,43.97860718,-75.90039825,-1
R_2rbO8OUxgF0enBP,Default Response Set,Anonymous,,,98.193.156.239,0,5/3/16 18:48,5/3/16 18:59,1,201014,2,,1,,,,,,,,,,1,3,1,1,1,1,1,5,5,5,3,9,,4,5,6,5,7,5,3,5,5,4,6,6,5,4,5,4,5,6,5,7,2,3,7,5,3,4,6,5,4,6,4,2,5,6,4,5,6,5,3,1,,1,,,,,,1,1,,,,,,,,,,2,2,2,2,1,2,2,1,1,5,,,,,,,2,2,2,2,3,2,2,4,1,2,1,44,8,4,,2,1,,,,,,,36.11210632,-86.86299896,-1
R_423YvFPgPu7HWTz,Default Response Set,Anonymous,,,66.56.131.76,0,5/3/16 18:49,5/3/16 18:59,1,201015,2,,1,,,,,,,,,,1,7,3,3,3,3,5,5,5,5,5,9,,6,7,1,2,4,2,1,1,5,6,1,3,2,6,7,7,7,4,2,3,7,7,5,2,5,7,5,5,7,3,7,2,6,7,1,3,1,5,4,3,,2,,,,,,,,2,2,2,2,2,6,1,,,3,3,3,3,3,3,2,3,1,5,,,,,,,3,4,3,4,4,3,2,2,3,2,1,34,47,2,,2,,,,1,,,,34.76780701,-79.46389771,-1
R_1Cjvobklf7yhzox,Default Response Set,Anonymous,,,66.189.7.125,0,5/3/16 18:51,5/3/16 19:01,1,201018,2,,1,,,,,,,1,,,,6,4,3,5,1,5,5,5,5,4,9,,7,7,1,1,1,1,1,1,1,7,1,1,1,7,7,7,7,1,1,3,5,4,5,1,3,4,4,4,4,4,4,2,1,5,5,5,1,1,1,1,,4,,7,1,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,3,3,3,3,3,3,2,1,5,3,1,22,36,3,,2,1,,,,,,,42.12440491,-71.66529846,-1
R_eRIVJKHKTnnPfmJ,Default Response Set,Anonymous,,,73.148.22.247,0,5/3/16 18:50,5/3/16 19:02,1,201017,2,,1,,,,,,,,,,1,7,2,1,3,2,3,5,5,5,3,9,,5,,4,5,7,1,3,4,4,5,1,5,4,4,5,5,7,5,3,6,7,6,6,4,4,5,2,2,5,5,5,2,6,7,1,1,3,5,5,1,,4,,,,,,,,1,1,1,1,1,4,1,,,3,3,3,1,2,3,2,3,1,5,,,,,,,2,2,4,3,3,2,2,3,5,4,1,48,43,2,,2,1,,,,,,,37.73379517,-77.88809967,-1
R_cNIxHhZw1lFQTcx,Default Response Set,Anonymous,,,96.241.222.155,0,5/3/16 18:47,5/3/16 19:03,1,201013,2,,1,,,1,,,,,,,,7,1,2,3,2,3,5,5,5,3,9,,6,7,4,3,7,2,2,4,5,5,3,6,2,5,5,6,6,4,2,7,6,6,6,3,4,5,3,3,6,4,6,2,6,7,4,4,2,4,4,1,,1,,,,6,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,2,6,5,6,5,5,7,4,3,4,3,2,4,1,1,8,2,1,48,41,6,,2,1,,,,,,,38.72219849,-77.10739899,-1
R_8B5buvrpZcp2t5b,Default Response Set,Anonymous,,,66.213.22.193,0,5/3/16 19:01,5/3/16 19:08,1,201025,2,,1,,,,,,,,,,1,8,2,1,2,1,2,5,5,5,2,9,,7,7,1,1,1,1,1,1,7,7,1,1,1,7,7,7,7,7,1,1,7,7,7,1,7,7,1,1,7,1,7,2,7,7,1,1,1,7,7,1,,2,,1,1,,,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,1,6,6,6,6,5,5,1,1,1,1,1,1,1,5,4,1,,36,54,4,,2,1,,,,,,,41.38609314,-81.71019745,-1
R_4G7PoqHKkQYwCYl,Default Response Set,Anonymous,,,71.164.156.126,0,5/3/16 18:58,5/3/16 19:09,1,201023,2,,1,,,,,,,,,,1,8,4,3,3,4,1,5,5,5,4,9,,4,5,6,4,5,4,3,4,5,4,4,5,5,4,4,4,5,5,5,4,3,4,4,4,3,4,4,5,5,4,4,2,3,5,3,3,5,5,4,1,,1,,,,4,1,,,,,,,,,,,,3,1,3,1,1,2,3,3,1,3,2,2,2,2,3,3,1,2,2,2,2,2,2,5,4,2,1,45,61,3,,2,1,,,,,,,32.93670654,-96.5490036,-1
R_5vB043OasKwMZUN,Default Response Set,Anonymous,,,73.68.96.51,0,5/3/16 19:02,5/3/16 19:11,1,201026,2,,1,,,,,,,,,,1,8,2,1,2,2,3,5,5,5,5,9,,6,6,4,4,6,3,4,4,5,4,4,2,4,4,4,4,6,4,2,6,6,6,6,4,4,6,6,6,6,4,6,2,6,6,6,2,4,4,4,1,,4,,,,,,,,2,2,2,2,2,3,1,,,3,3,3,1,1,3,3,3,1,5,,,,,,,3,3,3,3,4,3,2,5,3,2,1,22,50,3,,2,1,,,,,,,42.11090088,-71.18489838,-1
R_9Yp5uLouZM99iQd,Default Response Set,Anonymous,,,104.169.32.53,0,5/3/16 18:55,5/3/16 19:12,1,201020,2,,1,,,,,,,,,,1,7,3,2,1,2,5,5,5,5,5,9,,7,7,1,1,7,1,1,1,7,7,1,1,1,7,7,7,7,5,1,7,7,7,4,1,7,7,1,7,7,1,7,2,7,7,1,1,7,6,6,7,ingles,1,,,,,,,,,,,,,,,3,1,2,3,2,2,2,1,1,1,3,5,,,,,,,4,5,3,3,2,1,2,2,4,2,1,34,44,2,,2,1,,,,,,,35.18330383,-83.43070221,-1
R_eDKRwyw769Vajt3,Default Response Set,Anonymous,,,173.29.148.180,0,5/3/16 19:09,5/3/16 19:17,1,201033,2,,1,,,,,,,,,,1,8,1,1,1,3,3,5,5,5,3,9,,1,4,4,4,7,7,1,1,1,4,4,1,4,4,7,7,4,4,1,7,4,1,7,4,4,4,7,7,7,4,7,2,7,1,7,1,4,4,1,1,,4,,,,,,,,1,1,1,1,1,4,1,,,2,1,2,2,2,2,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,2,1,14,52,2,,2,1,,,,,,,41.53799438,-90.55310059,-1
R_cT3kUEG0z1Qzg1L,Default Response Set,Anonymous,,,64.89.244.250,0,5/3/16 19:02,5/3/16 19:18,1,201027,2,,1,,,,,,,,,,1,4,2,3,2,2,1,5,5,5,4,9,,6,7,2,2,7,1,1,4,6,6,1,5,2,7,6,7,7,3,4,7,6,6,4,2,5,6,1,5,7,6,7,2,6,7,3,5,4,4,4,2,,1,,,,,,,,,,,,,,,6,1,2,3,3,1,1,3,2,1,1,2,7,7,7,7,7,7,3,3,3,3,3,3,2,1,4,2,1,20,14,4,,2,1,,,,,,,46.11540222,-67.91699982,-1
R_bO99xWcSP1q92XH,Default Response Set,Anonymous,,,66.69.28.121,0,5/3/16 19:08,5/3/16 19:20,1,201032,2,,1,,,,,,,,,,1,8,2,2,2,2,2,5,5,5,3,9,,5,6,4,5,5,2,4,5,5,4,3,4,5,4,4,4,6,5,4,5,5,5,5,5,4,4,5,6,4,4,4,2,5,6,3,3,5,5,5,3,,4,,,,,,7,1,,,,,,,,,,3,3,3,1,1,3,2,3,1,5,,,,,,,2,2,2,3,3,4,1,5,3,2,1,45,52,2,,1,1,,,,,,,29.29200745,-98.46980286,-1
R_1RqfMJITa2wbteR,Default Response Set,Anonymous,,,24.101.143.141,0,5/3/16 18:55,5/3/16 19:22,1,201021,2,,1,,,,,,,,,,1,6,3,3,1,3,4,5,5,5,3,9,,6,6,5,4,4,3,3,3,5,4,4,1,4,4,4,4,6,5,3,5,6,5,5,4,4,4,4,3,5,1,5,2,6,7,1,4,2,4,2,3,,2,,,,,,7,1,,,,,,,,,,3,3,3,1,1,3,2,3,1,5,,,,,,,1,1,2,3,2,4,2,3,1,2,2,36,40,3,,2,1,,,,,,,41.09790039,-80.76129913,-1
R_2tKD01mK92YkULj,Default Response Set,Anonymous,,,68.65.46.208,0,5/3/16 19:18,5/3/16 19:24,1,201042,2,,1,,,,,,,,,,1,8,3,1,3,1,3,5,5,5,3,9,,6,6,2,3,6,1,2,5,5,5,2,4,3,6,5,5,7,4,2,5,5,5,6,3,4,6,1,2,6,3,5,2,5,6,5,3,3,4,3,1,,1,,,,,,,,,,,,,,,6,1,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,4,3,3,3,3,3,2,5,4,2,1,51,54,3,,2,1,,,,,,,45.57730103,-92.4375,-1
R_0GN1uaKCqDAUoRv,Default Response Set,Anonymous,,,170.98.106.254,0,5/3/16 19:19,5/3/16 19:26,1,201043,2,,1,,,1,,,,,,,,4,4,1,3,1,4,5,5,5,4,9,,6,5,3,4,2,2,4,4,4,5,2,5,4,3,4,4,7,4,4,5,6,6,2,4,4,5,4,4,4,1,4,2,5,7,3,4,3,5,3,1,,1,,,,,,4,1,,,,,,,,,,2,1,2,1,1,2,1,1,1,5,,,,,,,2,2,2,3,3,4,2,1,4,2,1,34,20,3,,2,1,,,,,,,36.00790405,-80.36969757,-1
R_2njVnYaLi0ORDmd,Default Response Set,Anonymous,,,173.3.103.236,0,5/3/16 19:22,5/3/16 19:27,1,201045,2,,1,,,,,,,,,,1,8,4,4,4,4,4,5,5,5,4,9,,2,2,5,2,7,7,2,3,3,5,6,4,4,5,5,6,4,5,3,6,3,4,4,3,6,5,5,5,6,4,5,2,2,6,6,3,6,6,5,1,,2,,,,,,,,,,,,,,,2,1,3,3,3,3,3,3,3,3,3,4,4,4,6,4,4,4,1,2,2,2,4,4,1,2,4,2,1,7,54,4,,2,,1,,,,,,41.17230225,-73.20140076,-1
R_4JjZxdXPAXOL9LD,Default Response Set,Anonymous,,,50.164.63.155,0,5/3/16 19:15,5/3/16 19:32,1,201038,2,,1,,,,,,,,,,1,5,3,3,2,3,3,5,5,5,3,9,,6,7,3,4,3,2,4,4,7,4,3,3,4,4,4,4,7,5,3,4,6,7,4,4,4,4,1,5,4,3,4,2,7,6,3,4,3,5,3,1,,2,,4,1,,,,,,,,,,,,,,3,3,2,1,1,2,1,3,1,5,,,,,,,3,3,3,3,4,4,2,1,5,2,1,39,25,4,,2,1,,,,,,,40.0019989,-76.68360138,-1
R_1LWHNkYRPYxIVcV,Default Response Set,Anonymous,,,170.253.193.219,0,5/3/16 19:16,5/3/16 19:37,1,201039,2,,1,,,,,,,1,,,,7,2,1,2,2,1,5,5,5,1,9,,6,5,3,3,5,3,3,1,3,6,3,5,3,7,7,6,7,6,2,6,6,6,5,3,2,6,4,3,6,6,6,2,5,5,3,1,3,6,6,1,,5,Cadence Bank NA,,,,,,,1,1,1,1,1,2,1,,,2,1,2,1,1,2,1,2,2,2,3,3,4,4,4,3,3,3,3,3,4,3,2,6,5,5,1,25,42,2,,2,1,,,,,,,34.11050415,-88.75759888,-1
R_ac8Ss2SxcQUFiAZ,Default Response Set,Anonymous,,,97.121.78.228,0,5/3/16 19:29,5/3/16 19:38,1,201050,2,,1,,,,,,,,,,1,6,1,1,1,1,2,5,5,5,3,9,,1,7,6,7,4,1,1,5,7,7,5,7,1,7,7,7,7,7,1,4,7,7,4,7,1,7,4,7,7,3,7,2,6,7,3,1,4,7,7,1,,1,,,,2,1,,,,,,,,,,,,2,3,2,1,2,1,3,2,2,1,2,1,1,1,3,2,2,1,1,3,3,1,2,1,5,1,,28,31,4,,2,1,,,,,,,41.29589844,-95.99909973,-1
R_b1JjI5LXcys9bHD,Default Response Set,Anonymous,,,98.112.202.177,0,5/3/16 19:32,5/3/16 19:38,1,201055,2,,1,,,,,,,,,,1,8,1,1,1,2,2,5,5,5,4,9,,3,3,3,5,7,5,2,3,1,5,5,7,5,3,3,3,5,5,4,7,5,3,5,5,2,4,1,5,4,1,4,2,1,5,1,1,5,5,5,1,,1,,,,,,,,1,1,1,1,1,6,1,,,3,3,3,1,1,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,5,52,3,,2,1,,,,,,,34.36610413,-117.3204956,-1
R_dbR5EE23PKn3ANL,Default Response Set,Anonymous,,,205.197.242.172,0,5/3/16 19:31,5/3/16 19:39,1,201054,2,,1,,,,,,,,,,1,8,4,3,4,1,2,5,5,5,4,9,,1,1,1,1,1,7,7,1,1,1,7,1,7,1,1,2,1,6,7,1,1,1,4,6,1,2,7,7,1,1,1,2,1,7,7,1,7,7,7,1,,2,,,,,,,,,,,,,,,1,1,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,4,7,7,7,7,7,7,1,5,5,1,,19,56,5,,2,1,,,,,,,37.75100708,-97.8219986,-1
R_2mm8oJsfqB4dIr3,Default Response Set,Anonymous,,,108.68.1.16,0,5/3/16 19:30,5/3/16 19:40,1,201051,2,,1,,,,,,,,,,1,8,2,1,2,2,1,5,5,5,3,9,,6,6,1,5,5,2,3,4,5,5,2,3,4,4,5,5,5,5,3,6,6,7,6,5,5,5,6,2,5,5,5,2,6,6,2,3,5,5,5,3,,2,,,,5,1,,,,,,,,,,,,3,3,3,1,1,3,1,3,1,4,5,5,5,5,5,5,4,4,4,4,4,4,2,5,4,2,1,44,59,4,,2,1,,,,,,,35.71020508,-84.3742981,-1
R_9tQSrcKVKuWPZWJ,Default Response Set,Anonymous,,,73.134.58.28,0,5/3/16 19:28,5/3/16 19:42,1,201049,2,,1,,,,,,,,,,1,8,3,1,2,2,3,5,5,5,3,9,,3,5,4,2,4,5,3,4,6,6,4,4,4,5,6,5,5,6,3,4,5,6,4,2,4,5,6,6,5,3,6,2,5,5,4,2,4,7,6,1,,1,,,,,,5,1,,,,,,,,,,2,1,3,1,1,2,1,3,1,3,3,3,3,3,3,3,4,3,4,3,4,4,1,5,6,2,1,8,66,2,,2,1,,,,,,,38.72590637,-75.1678009,-1
R_cOwMxwOD1aHNNRP,Default Response Set,Anonymous,,,174.31.63.158,0,5/3/16 19:27,5/3/16 19:42,1,201048,2,,1,,,,,,,,,,1,8,4,2,5,4,3,5,5,5,2,9,,5,7,4,1,6,1,2,2,6,6,1,1,5,5,7,5,7,5,2,4,7,7,5,2,4,6,1,1,6,1,7,2,5,7,1,2,1,6,5,1,,4,,7,1,,,,,,,,,,,,,,3,3,3,1,1,3,3,3,1,3,7,7,7,7,7,7,3,3,3,3,3,3,2,5,1,1,,49,58,4,,2,1,,,,,,,47.6914978,-117.3880997,-1
