V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_4N1N3hZeN0qgVlr,Default Response Set,Anonymous,,,80.187.102.47,0,03MAY16:13:54:00,03MAY16:14:05:00,1,400916,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,1,1,2,5,5,5,3,4,,6,6,4,4,6,4,5,4,5,5,4,0,5,5,6,7,4,4,4,4,5,6,4,6,4,5,4,2,6,1,4,2,5,4,4,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,1,1,3,3,3,1,3,5,6,5,7,6,6,2,2,3,1,2,3,1,5,3,2,1,53,5,51,9,-1,4,3,4,3,4,2,58,5,4,23,67,15,-4.33999,-3.13679,-3.52962,-0.454249,-1.048749908,-1.180088132,-0.151872965,-0.350637553,0,0,0,0,1
R_6roAQZZZepyuTiJ,Default Response Set,Anonymous,,,84.184.199.98,0,03MAY16:13:54:00,03MAY16:14:07:00,1,400918,2,0,1,,1,0,0,0,,,0,0,0,7,2,2,3,1,4,5,5,5,3,4,,7,7,1,6,5,7,1,6,7,4,2,5,7,4,7,5,7,6,1,5,7,0,4,6,1,5,7,2,5,1,4,2,3,7,7,1,1,7,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,4,2,1,47,5,49.8999939,7.899993896,-1,2,7,2,1,7,2,55,7,7,34,72,20,-4.71381,1.67616,-2.84133,0.170504,0.560404951,-0.949966232,0.057006065,0.187364994,0,0,0,0,1
R_2t4PAhk27zVEtGB,Default Response Set,Anonymous,,,178.203.233.2,0,03MAY16:14:02:00,03MAY16:14:07:00,1,400966,2,0,1,,0,0,0,0,,,0,0,1,5,4,1,3,3,4,5,5,5,4,4,,5,5,4,4,3,3,2,4,5,5,5,2,4,4,5,6,6,5,3,4,5,4,6,3,2,6,4,2,6,3,5,2,5,6,5,2,3,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,2,1,2,1,4,7,7,7,7,7,6,4,3,4,2,3,3,1,1,4,1,0,26,2,51,9,-1,4,6,4,4,5,5,65,6,6,29,67,18,-0.714096,0.650642,2.3368,0.545055,0.217534721,0.781282389,0.182232914,0.072730249,0,0,0,0,1
R_brelodcOMtktom9,Default Response Set,Anonymous,,,87.168.250.23,0,03MAY16:13:54:00,03MAY16:14:08:00,1,400913,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,1,1,3,5,5,5,2,4,,7,7,6,5,7,6,1,4,3,6,6,6,2,7,7,7,7,6,2,7,7,7,7,2,3,7,7,2,7,2,7,2,3,7,4,2,1,7,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,3,3,2,36,2,51.01669312,14.58329773,-1,3,7,4,6,6,6,80,6,5,30,80,29,-4.66085,2.09653,-1.54643,1.11481,0.700950859,-0.517031207,0.37272399,0.234354913,0,0,0,0,1
R_4TJyDzmjBLbPuVT,Default Response Set,Anonymous,,,93.198.102.11,0,03MAY16:14:01:00,03MAY16:14:11:00,1,400959,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,2,1,5,5,5,2,4,,7,7,4,4,5,7,2,2,6,6,5,6,4,5,5,5,7,6,2,6,7,6,6,4,5,5,6,6,5,5,6,2,5,7,7,3,5,5,4,2,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,3,2,1,3,1,2,5,0,0,0,0,0,0,5,4,4,4,3,4,1,1,4,4,3,37,2,51.61669922,12.18330383,-1,4,6,6,4,6,4,67,5,3,23,92,28,-4.00458,3.81369,-1.65808,-0.579262,1.275063691,-0.554360109,-0.193669633,0.426302981,0,0,0,0,1
R_3DYTeofew8zO8Qt,Default Response Set,Anonymous,,,95.91.231.137,0,03MAY16:13:59:00,03MAY16:14:13:00,1,400949,2,0,1,,0,1,0,0,,,0,0,0,7,2,1,1,1,2,5,5,5,0,4,,6,7,2,4,6,7,2,6,7,6,7,4,5,5,6,6,7,5,6,5,7,6,6,2,4,3,6,2,7,6,7,2,6,5,5,3,3,5,6,6,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,3,1,2,1,1,4,4,4,5,5,4,4,2,2,2,2,2,2,1,5,4,2,1,45,2,53.55000305,10,-1,4,6,2,3,2,6,63,5,4,25,83,27,-3.18216,-0.605276,-2.76563,-1.20207,-0.202367117,-0.924656801,-0.401898374,-0.067659134,0,0,0,0,1
R_5vbS8Unc8kC5zdb,Default Response Set,Anonymous,,,77.7.252.161,0,03MAY16:14:08:00,03MAY16:14:14:00,1,400979,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,1,2,5,5,5,3,4,,6,7,6,1,5,7,1,3,5,7,7,5,2,7,7,7,7,5,2,5,6,5,4,2,3,7,6,1,7,2,7,2,6,3,4,2,5,7,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,2,1,2,1,1,5,0,0,0,0,0,0,3,3,3,4,4,3,1,1,5,3,1,9,2,51.49180603,10.79519653,-1,7,7,5,6,6,6,86,6,5,29,81,21,-3.18227,1.57234,-2.84779,0.665476,0.52569392,-0.952126059,0.2224943,0.175759758,0,0,0,0,1
R_9MoBdtsqO2QFO61,Default Response Set,Anonymous,,,85.179.148.65,0,03MAY16:14:09:00,03MAY16:14:16:00,1,400983,2,0,1,,0,0,0,0,,,0,0,1,8,2,2,2,1,3,5,5,5,3,4,,4,6,3,5,7,3,2,3,4,5,5,5,5,5,6,4,6,5,4,6,6,6,7,6,4,6,2,3,6,4,3,2,4,6,2,2,4,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,2,1,1,1,1,5,0,0,0,0,0,0,2,3,4,3,4,3,2,1,3,2,1,51,2,52.5565033,13.39109802,-1,3,6,5,3,4,2,58,6,4,24,64,29,-2.15706,2.11473,-0.621737,0.134008,0.707035821,-0.207870664,0.044804044,0.236389351,0,0,0,0,1
R_bgDc7sAHVYsevPf,Default Response Set,Anonymous,,,92.224.195.12,0,03MAY16:14:01:00,03MAY16:14:21:00,1,400958,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,2,2,5,5,5,5,3,4,,4,7,5,1,7,7,2,2,7,4,6,6,5,5,5,5,7,4,2,7,7,7,6,2,0,5,7,3,5,5,5,2,6,6,6,4,4,4,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,3,1,2,3,2,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,4,1,2,1,7,3,51.12019348,13.91540527,-1,7,6,6,3,6,6,68,4,8,25,89,31,-4.16414,-0.750589,-1.54286,-0.211834,-0.250950859,-0.515837618,-0.070824278,-0.083902553,0,0,0,0,1
R_0ugG2ZuC6OWDmip,Default Response Set,Anonymous,,,84.178.122.51,0,03MAY16:14:19:00,03MAY16:14:24:00,1,400997,2,0,1,,0,1,0,0,,,0,0,0,2,3,1,3,2,5,5,5,5,3,4,,3,6,5,3,5,5,4,4,4,5,4,4,3,4,4,4,4,5,3,3,4,4,4,4,3,7,4,4,6,5,7,2,5,3,5,3,5,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,2,5,2,1,7,3,4,1,4,2,48.84300232,9.309997559,-1,5,4,4,5,5,4,64,5,5,26,65,21,-0.750587,0.092145,-0.664202,1.03234,0.030807628,-0.222068352,0.345151088,0.010300179,0,0,0,0,1
R_6W3fxslO15rY5wN,Default Response Set,Anonymous,,,78.48.236.181,0,03MAY16:14:00:00,03MAY16:14:26:00,1,400957,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,3,4,5,5,5,3,4,,2,6,6,5,5,6,2,3,5,6,6,7,5,5,5,5,6,2,3,1,6,5,3,6,3,5,5,2,5,2,5,2,7,6,5,3,3,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,3,2,3,2,3,3,2,6,1,2,1,20,4,51.48330688,7.216705322,-1,3,6,5,3,5,2,60,5,5,22,76,18,-3.2166,-3.59809,-2.55481,-0.739684,-1.202980294,-0.854171542,-0.247304897,-0.402202721,0,0,0,0,1
R_6DQOKUb5RFxXEgt,Default Response Set,Anonymous,,,95.90.208.207,0,03MAY16:14:23:00,03MAY16:14:31:00,1,401003,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,2,2,5,5,5,4,4,,5,7,3,5,5,3,3,5,7,6,7,7,5,5,7,5,5,7,4,5,7,7,7,6,1,6,7,1,6,5,3,2,7,6,5,1,1,7,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,1,2,1,1,1,3,7,7,7,7,7,7,1,1,1,1,1,1,2,1,2,3,2,9,2,51.36669922,12.38330078,-1,3,5,3,3,4,2,58,7,7,33,78,29,-1.35778,0.443152,-0.429408,1.33467,0.14816281,-0.14356766,0.44623167,0.049536543,0,0,0,0,1
R_agFUZdWz1JaBzlX,Default Response Set,Anonymous,,,217.245.131.7,0,03MAY16:14:12:00,03MAY16:14:33:00,1,400956,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,1,1,5,5,5,1,4,,7,7,7,1,6,7,1,1,7,7,7,6,1,7,7,7,7,5,1,5,7,7,6,1,7,7,7,2,7,5,7,2,7,7,7,5,7,3,5,2,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,3,3,3,3,3,3,4,7,7,7,7,7,7,1,1,1,1,1,1,2,1,3,2,2,38,2,49.94219971,11.7203064,-1,7,7,7,7,7,7,91,3,1,17,100,28,-2.67976,-3.55851,-1.35731,-1.32312,-1.189747173,-0.453801095,-0.442370059,-0.397778378,0,0,0,0,1
R_9uj2on5r3a40Qi9,Default Response Set,Anonymous,,,94.221.152.59,0,03MAY16:14:25:00,03MAY16:14:34:00,1,401011,0,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,0,5,1,4,,6,7,2,5,7,5,5,5,6,6,3,6,0,0,0,0,0,0,6,6,6,7,6,5,5,2,3,2,5,6,4,2,6,6,2,2,2,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,1,1,1,2,5,0,0,0,0,0,0,3,2,2,2,2,3,2,2,4,5,4,20,3,51.23519897,6.819107056,-1,3,3,3,8,2,3,39,6,3,21,63,31,-1.81636,2.15071,-0.754463,0.402261,0.719065323,-0.252246087,0.134491371,0.240411278,0,0,0,0,1
R_bfrAJ1gfmI8i08l,Default Response Set,Anonymous,,,95.90.184.216,0,03MAY16:14:24:00,03MAY16:14:36:00,1,401009,2,0,1,,0,0,0,0,,,0,0,1,8,3,2,3,2,3,5,5,5,5,4,,5,5,4,2,6,7,1,2,5,6,5,5,2,7,7,7,6,5,1,5,7,7,7,7,2,7,4,5,7,4,7,2,7,5,3,4,5,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,3,2,2,2,3,1,2,2,7,7,7,7,7,7,2,3,4,3,3,2,1,5,2,2,1,51,2,52.36849976,9.708206177,-1,6,7,6,6,7,1,81,4,6,25,80,27,-4.20384,0.799939,-1.04394,-0.345904,0.267450468,-0.349029415,-0.115649051,0.089419009,0,0,0,0,1
R_efIIU7QVPjQj7V3,Default Response Set,Anonymous,,,46.5.135.20,0,03MAY16:14:28:00,03MAY16:14:36:00,1,401022,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,2,5,5,5,3,4,,5,5,5,5,7,3,2,3,4,6,3,7,3,4,3,6,7,4,3,7,5,4,7,2,2,3,6,1,4,6,4,2,5,6,7,2,3,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,3,1,1,1,4,4,5,5,5,5,5,3,3,4,4,4,3,2,2,4,2,1,14,3,48.76669312,9.183303833,-1,3,6,5,5,5,6,60,6,6,25,69,34,-2.67182,0.6342,-2.33062,0.428053,0.212037526,-0.779216177,0.143114631,0.070892325,0,0,0,0,1
R_2sZdxvmibAfhHxz,Default Response Set,Anonymous,,,178.203.234.8,0,03MAY16:14:23:00,03MAY16:14:43:00,1,401004,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,3,3,3,5,5,5,3,4,,4,7,5,3,6,6,1,3,3,5,6,5,5,7,6,7,6,6,2,5,5,6,5,4,1,5,4,1,6,1,6,2,6,6,6,2,5,7,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,1,1,2,1,3,1,0,19,3,51,9,-1,5,7,5,3,6,4,72,6,7,30,76,22,-2.61831,-0.542225,-2.53729,1.77409,-0.181286735,-0.848313931,0.593146728,-0.060611149,0,0,0,0,1
R_eVRaovBIwdAzKG9,Default Response Set,Anonymous,,,91.47.93.240,0,03MAY16:14:31:00,03MAY16:14:44:00,1,401024,1,1,1,,0,0,0,0,,,0,0,1,3,2,1,3,2,2,5,5,5,3,4,,6,6,7,1,4,7,4,4,4,4,4,5,4,4,4,4,4,4,1,4,5,4,3,1,4,7,4,5,7,4,7,2,4,4,4,4,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,2,2,1,2,3,1,1,4,7,7,7,7,7,7,4,3,4,4,4,4,2,4,1,1,0,8,3,49.40620422,8.686798096,-1,7,4,4,4,7,7,70,4,4,20,72,20,-4.6166,-0.0852214,-0.2795,0.524128,-0.028492802,-0.093447633,0.17523621,-0.009526243,0,0,0,0,1
R_eyXsmVKdTyz1yw5,Default Response Set,Anonymous,,,178.115.130.1,0,03MAY16:14:34:00,03MAY16:14:47:00,1,800155,1,1,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,4,5,5,5,1,2,,5,6,5,4,7,5,2,4,5,6,5,5,4,5,6,6,7,4,3,7,5,5,7,5,5,6,5,2,6,6,6,2,5,5,5,4,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,1,1,1,1,5,0,0,0,0,0,0,6,6,6,6,6,6,2,6,2,1,0,34,2,48.19999695,16.3500061,-1,4,6,4,4,5,3,67,4,3,19,74,32,-1.99335,0.748878,-2.46275,1.2702,0.250378806,-0.823392333,0.424676862,0.083711294,0,0,0,0,1
R_2aUmBSVpN5hJdPv,Default Response Set,Anonymous,,,109.90.96.4,0,03MAY16:14:41:00,03MAY16:14:50:00,1,401045,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,1,1,3,5,5,5,3,4,,6,7,4,3,7,7,2,3,7,7,7,7,1,7,7,7,7,4,4,6,7,7,4,4,4,6,7,7,7,4,4,2,7,7,4,4,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,2,3,2,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,2,2,1,25,4,51,9,-1,5,6,5,7,4,4,76,4,4,20,95,28,-4.62345,1.64391,-2.98666,0.325686,0.549622532,-0.998555657,0.108889394,0.183760016,0,0,0,0,1
R_b2TdPwXC6HQasAZ,Default Response Set,Anonymous,,,87.79.120.162,0,03MAY16:14:42:00,03MAY16:14:54:00,1,401048,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,1,1,3,5,5,5,3,4,,6,7,3,6,7,7,4,4,1,2,7,7,4,4,4,4,7,5,4,6,7,7,7,6,4,4,3,2,5,7,4,2,7,5,7,2,2,6,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,2,1,1,1,2,3,1,5,0,0,0,0,0,0,4,2,4,2,2,2,2,2,6,3,1,43,4,50.93330383,6.949996948,-1,2,4,4,4,4,2,47,6,4,28,78,34,-4.87959,-1.08461,-3.12531,0.293611,-0.362626965,-1.044911701,0.098165484,-0.121240184,0,0,0,0,1
R_2h3T6B6VPdkKZp3,Default Response Set,Anonymous,,,84.176.235.46,0,03MAY16:14:49:00,03MAY16:14:58:00,1,401060,2,0,1,,0,0,0,0,,,0,0,1,8,3,3,1,1,3,5,5,5,3,4,,7,5,1,3,7,7,4,4,5,4,6,4,4,5,6,5,7,5,4,7,4,2,7,4,2,6,3,1,5,6,6,2,6,6,4,1,4,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,3,3,3,3,1,1,4,6,6,7,7,7,7,4,4,4,4,4,4,1,5,2,1,0,52,5,51.102005,7.016693115,-1,5,4,4,4,4,4,62,7,6,30,68,31,-4.0189,-1.62474,-3.36769,-1.87585,-0.543213261,-1.125948686,-0.627169022,-0.181617149,0,0,0,0,1
R_eh3GaYxwiX5n52J,Default Response Set,Anonymous,,,87.123.29.130,0,03MAY16:14:50:00,03MAY16:15:00:00,1,401062,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,2,1,4,5,5,5,3,4,,6,7,6,1,7,7,1,2,4,7,6,6,2,6,7,7,7,5,2,4,6,6,7,6,4,6,7,1,7,1,6,2,6,7,7,2,4,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,2,1,2,1,3,1,2,5,0,0,0,0,0,0,2,3,2,2,4,2,1,5,3,1,0,56,2,51.42089844,6.970794678,-1,7,7,6,6,6,2,80,6,4,26,87,25,-4.3332,3.21931,-2.62287,0.131722,1.076339528,-0.876926626,0.044039746,0.359861827,0,0,0,0,1
R_6QAoIG0u6zfndNb,Default Response Set,Anonymous,,,91.19.77.4,0,03MAY16:14:57:00,03MAY16:15:06:00,1,401073,2,0,1,,0,0,0,0,,,0,1,0,8,4,4,2,4,4,5,5,5,4,4,,5,5,4,4,7,5,1,1,5,7,5,6,4,7,7,7,5,5,4,5,4,5,7,6,5,7,5,3,7,3,7,2,5,3,4,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,3,3,1,50,2,51.23219299,6.856704712,-1,4,7,7,4,4,2,77,5,3,23,67,28,-5.47851,-3.21878,-3.44492,-1.56129,-1.076162328,-1.151769654,-0.521999478,-0.359802582,0,0,0,0,1
R_eD03jhKT1uLFRB3,Default Response Set,Anonymous,,,84.62.95.97,0,03MAY16:15:02:00,03MAY16:15:09:00,1,401082,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,2,5,5,5,2,4,,6,6,6,3,6,5,3,4,5,5,5,6,3,5,5,5,6,5,4,6,5,5,6,4,4,5,5,2,5,6,6,2,5,6,6,3,4,4,3,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,2,3,3,3,3,4,2,2,4,5,4,15,2,51.2131958,6.929000854,-1,5,5,4,5,4,4,63,5,4,21,77,30,-5.32526,-3.99118,-3.41753,-0.39167,-1.334405446,-1.14261212,-0.130950391,-0.446143219,0,0,0,0,1
R_cZsmu279fAjvq4t,Default Response Set,Anonymous,,,185.44.151.74,0,03MAY16:15:05:00,03MAY16:15:22:00,1,401090,2,0,1,,1,1,0,0,,,0,0,0,3,2,1,2,1,2,5,5,5,3,4,,7,7,6,6,6,7,3,2,7,6,7,4,5,7,6,5,7,4,1,6,7,7,5,3,4,5,4,2,7,5,7,2,7,7,7,2,2,6,3,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,1,1,2,2,2,1,5,0,0,0,0,0,0,1,1,4,1,4,1,2,3,2,4,3,9,2,50.83509827,12.92219543,-1,2,5,6,3,7,5,71,6,4,23,91,26,-2.14107,-3.1653,-1.58897,1.43884,-1.058281901,-0.53125397,0.48105972,-0.353824466,0,0,0,0,1
R_4Mx3h6YFALHsuLH,Default Response Set,Anonymous,,,89.204.135.12,0,03MAY16:15:15:00,03MAY16:15:26:00,1,401101,2,0,1,,0,0,0,0,,,0,0,1,4,4,1,3,1,2,5,5,5,4,4,,6,7,7,1,7,7,1,1,5,7,7,7,1,7,7,7,6,5,1,5,6,6,6,1,4,7,7,2,7,7,7,2,7,7,7,4,6,2,2,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,3,2,1,1,1,3,5,0,0,0,0,0,0,4,4,4,4,3,6,2,6,2,2,2,17,2,51,9,-1,7,7,7,7,7,7,91,4,4,17,93,32,-0.564948,1.11738,-3.08731,-0.628093,0.37358324,-1.032206835,-0.20999572,0.124903289,0,0,0,0,1
R_73etwcjjqww3MIB,Default Response Set,Anonymous,,,87.154.149.21,0,03MAY16:15:18:00,03MAY16:15:29:00,1,401104,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,1,5,5,5,3,4,,4,4,2,3,5,6,5,4,5,5,4,5,3,5,6,6,6,4,4,5,4,4,4,5,4,6,4,4,4,4,4,2,5,5,3,4,3,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,1,1,1,2,1,2,5,0,0,0,0,0,0,4,1,2,2,4,2,2,5,2,2,1,10,2,50.43559265,7.819900513,-1,5,3,4,5,4,3,60,4,4,21,63,23,-5.58544,1.88064,-2.50093,0.813136,0.628770503,-0.83615738,0.271862734,0.210222236,0,0,0,0,1
R_73AatIsB7LmpCZv,Default Response Set,Anonymous,,,176.3.31.86,0,03MAY16:15:26:00,03MAY16:15:37:00,1,401116,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,1,2,3,5,5,5,3,4,,7,7,1,6,7,2,1,2,6,7,6,6,2,7,7,5,7,2,2,7,6,7,7,6,4,6,6,1,6,4,7,2,6,1,7,5,7,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,1,2,3,3,1,1,5,0,0,0,0,0,0,4,3,3,3,3,3,2,2,1,1,0,19,2,51,9,-1,2,7,6,6,6,2,74,3,4,19,77,31,-4.39775,0.279538,-1.65868,-0.694775,0.093460337,-0.554560713,-0.232290086,0.031247396,0,0,0,0,1
R_2h3WfhViWChG8At,Default Response Set,Anonymous,,,178.165.130.1,0,03MAY16:15:21:00,03MAY16:15:37:00,1,800166,2,0,1,,0,0,0,0,,1,0,0,0,5,3,2,1,2,3,5,5,5,3,2,,4,5,5,3,2,3,3,3,4,4,6,2,6,6,5,4,6,4,4,2,5,4,4,4,4,4,5,2,4,2,4,2,5,6,6,3,4,4,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,3,3,4,3,3,3,2,2,3,3,3,29,2,48.19999695,16.36669922,-1,5,5,5,2,4,4,56,5,4,22,70,12,-3.40413,-0.689032,-1.92743,-2.26408,-0.230369979,-0.644414205,-0.756969288,-0.077021571,0,0,0,0,1
R_cw4qrdxcGGopHs9,Default Response Set,Anonymous,,,78.35.197.119,0,03MAY16:15:33:00,03MAY16:15:50:00,1,401126,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,4,5,5,5,5,5,4,,2,3,4,4,5,2,3,4,2,5,2,4,4,6,6,6,4,5,4,5,3,3,2,4,2,4,5,3,5,2,5,2,1,4,4,3,3,7,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,2,1,0,16,2,50.93330383,6.949996948,-1,4,5,4,4,4,4,62,5,6,28,45,18,-1.08963,-1.37572,-1.07437,0.636017,-0.459956269,-0.359203338,0.212645019,-0.153781125,0,0,0,0,1
R_bpba6iAwq70RIs5,Default Response Set,Anonymous,,,94.222.126.5,0,03MAY16:15:46:00,03MAY16:15:57:00,1,401140,1,1,1,,0,0,0,0,,,0,0,1,4,2,1,1,2,3,5,5,5,3,4,,7,6,6,5,6,6,2,2,5,5,6,6,5,6,7,6,6,6,5,7,6,5,7,4,2,5,2,1,2,6,2,2,6,6,6,2,4,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,2,3,4,4,2,2,1,2,2,1,12,2,52.51669312,13.3999939,-1,3,6,6,3,3,4,58,6,6,30,78,32,-1.30648,-0.488875,-1.05232,1.26884,-0.163449772,-0.351831172,0.424222161,-0.054647564,0,0,0,0,1
R_cC29I3YnkO8O1lH,Default Response Set,Anonymous,,,95.91.234.134,0,03MAY16:15:50:00,03MAY16:16:00:00,1,401143,2,0,1,,0,0,0,0,,,0,0,1,8,3,2,1,2,4,5,5,5,3,4,,7,6,4,4,7,5,3,4,4,5,6,5,4,4,5,5,6,5,3,5,7,7,7,3,2,5,5,1,5,5,5,2,5,7,5,3,4,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,3,2,2,2,1,1,1,4,5,5,6,6,6,6,2,2,3,2,3,2,1,5,1,1,0,53,3,48.18530273,11.46429443,-1,4,5,4,4,5,5,61,5,6,28,79,29,-2.15507,0.369463,0.921247,-0.0294899,0.123525734,0.308008412,-0.009859611,0.041299418,0,0,0,0,1
R_eG4rB5O1CglaRj7,Default Response Set,Anonymous,,,80.123.13.15,0,03MAY16:15:56:00,03MAY16:16:04:00,1,800184,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,2,5,5,5,5,5,2,,5,6,3,3,3,4,2,2,6,6,6,5,3,6,6,6,6,5,3,3,6,6,4,5,2,6,6,5,6,4,6,2,5,6,6,2,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,2,1,1,1,1,3,5,5,5,5,6,6,4,3,3,3,3,3,2,2,2,1,0,29,2,47.5,12.06669617,-1,5,6,6,5,5,3,72,6,6,27,80,19,-1.5781,2.22468,-0.100822,0.129995,0.743796348,-0.033708684,0.043462343,0.248679813,0,0,0,0,1
