V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_pub,WTP_seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_5ooYrQjlzVRcPeR,Default Response Set,Anonymous,,,95.90.215.154,0,03MAY16:13:52:00,03MAY16:14:04:00,1,400904,2,0,1,,0,0,0,0,,,0,0,1,3,2,2,1,1,2,5,5,5,3,4,,7,5,5,5,7,2,3,4,2,5,7,7,3,4,7,6,7,2,2,7,5,3,7,6,2,4,7,2,7,5,3,2,2,6,7,3,6,4,2,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,5,3,4,5,3,4,3,4,4,5,6,4,2,4,1,1,0,6,3,51.05000305,13.75,-1,3,5,4,5,6,2,61,5,6,19,73,33,-6.54218,-5.60226,-5.04001,0.397909,-2.289605017,-1.960655715,-1.763881792,0.139258541,1,0,0,0,0
R_6RV5Vt6bYFP88sZ,Default Response Set,Anonymous,,,37.201.215.94,0,03MAY16:13:54:00,03MAY16:14:04:00,1,400915,2,0,1,,0,0,0,0,,1,0,0,0,5,2,1,2,1,3,5,5,5,2,4,,5,5,5,4,7,4,2,3,5,6,5,6,5,6,6,6,5,6,4,6,5,5,3,2,3,5,2,3,5,3,4,2,6,6,3,2,4,5,5,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,2,2,2,2,3,2,2,1,3,1,0,21,2,51,9,-1,4,6,5,3,4,6,66,6,5,27,68,25,-2.36165,-1.7358,-1.29275,2.11078,-0.82652047,-0.607488083,-0.452431282,0.738722028,1,0,0,0,0
R_bE1zkUfYn3W09SZ,Default Response Set,Anonymous,,,188.106.235.1,0,03MAY16:13:55:00,03MAY16:14:05:00,1,400928,2,0,1,,0,0,0,0,,,0,1,0,8,4,2,4,1,4,5,5,5,3,4,,6,5,2,5,7,3,1,1,5,7,7,4,2,7,7,7,7,3,3,6,6,5,6,5,4,5,5,2,6,1,7,2,4,6,5,4,3,4,3,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,1,1,5,0,0,0,0,0,0,4,4,3,3,4,4,1,1,5,2,1,52,5,50.51060486,12.13000488,-1,3,7,7,6,5,3,77,4,4,18,71,24,-4.78473,-2.39352,-3.98733,-0.61819,-1.674539957,-0.8376742,-1.395469213,-0.216351572,1,0,0,0,0
R_b0YSkXnAsFoZ4J7,Default Response Set,Anonymous,,,109.45.1.137,0,03MAY16:13:36:00,03MAY16:14:06:00,1,400848,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,1,5,5,5,1,4,,7,7,1,4,7,7,4,4,7,5,7,7,4,4,4,4,7,7,4,7,7,4,1,5,1,4,4,1,7,7,4,2,7,4,4,1,1,7,7,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,2,1,2,7,4,5,4,4,4,1,1,1,1,1,1,1,1,5,4,3,24,5,52.51669312,13.3999939,-1,4,4,4,4,4,3,55,7,7,35,75,29,-2.6812,-0.978,-0.103625,2.3854,-0.938355253,-0.342276383,-0.036266248,0.834832397,1,0,0,0,0
R_6QffcIo0Sx6DOFT,Default Response Set,Anonymous,,,95.90.218.77,0,03MAY16:13:48:00,03MAY16:14:06:00,1,400881,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,3,5,5,5,2,4,,7,7,4,4,7,7,1,2,7,6,7,6,4,5,7,7,5,6,3,7,7,5,7,2,1,6,6,7,7,4,7,2,7,7,7,1,6,7,6,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,2,5,0,0,0,0,0,0,3,2,3,3,4,2,2,1,2,3,2,36,2,49.90829468,10.89509583,-1,4,7,6,4,5,6,77,7,7,33,96,31,-1.69777,1.79988,-1.02835,1.78539,-0.594178502,0.629914536,-0.359897667,0.624843386,1,0,0,0,0
R_cJ5VraYYn7n6Ye1,Default Response Set,Anonymous,,,88.73.184.8,0,03MAY16:13:55:00,03MAY16:14:07:00,1,400925,1,1,1,,0,0,0,0,,1,0,0,0,6,3,1,3,1,5,5,5,5,3,4,,6,7,5,4,6,5,1,4,5,7,5,6,2,7,6,7,7,7,1,5,3,6,4,4,2,6,6,2,7,3,7,2,5,6,6,2,6,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,5,3,4,3,3,2,1,1,4,2,1,38,2,51.5,12,-1,4,7,4,6,7,4,79,6,6,31,80,24,-3.28274,-0.404276,-0.275856,3.20765,-1.148879727,-0.141486837,-0.096542939,1.122600041,1,0,0,0,0
R_3EjUXD0mk74onXL,Default Response Set,Anonymous,,,79.244.54.157,0,03MAY16:13:53:00,03MAY16:14:08:00,1,400908,2,0,1,,0,0,0,0,,,0,0,1,7,3,1,3,1,3,5,5,5,3,4,,7,7,6,4,6,6,1,1,7,7,7,7,1,7,7,7,7,2,1,6,7,7,4,1,4,7,4,4,7,3,7,2,7,7,6,1,6,4,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,4,2,1,48,2,53.53959656,7.961105347,-1,4,7,7,7,7,7,88,7,4,22,95,26,-6.083,-3.359,-3.6996,-1.09957,-2.128903106,-1.175568886,-1.294770661,-0.384822947,1,0,0,0,0
R_80beFKKdMx0rMpv,Default Response Set,Anonymous,,,77.119.131.89,0,03MAY16:13:42:00,03MAY16:14:08:00,1,800135,2,0,1,,0,0,0,0,,1,0,0,0,4,2,2,3,2,3,5,4,5,2,2,,5,7,6,4,4,5,4,5,5,5,5,4,3,4,5,6,6,4,4,5,4,5,3,2,2,4,7,1,3,3,4,2,6,7,5,4,4,6,4,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,3,3,3,4,4,2,2,1,1,1,1,1,1,1,1,4,3,1,19,2,48.19999695,16.36669922,-1,4,4,3,5,4,6,57,4,6,24,78,19,-2.91285,0.0363919,-3.08264,1.97693,-1.01942716,0.012736286,-1.078849559,0.69187776,1,0,0,0,0
R_1Ami7MlL7B0BqeN,Default Response Set,Anonymous,,,78.51.138.167,0,03MAY16:13:53:00,03MAY16:14:10:00,1,400905,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,2,2,3,5,5,5,1,4,,6,6,4,2,6,6,1,2,6,7,7,6,2,7,6,7,5,5,2,7,7,7,6,3,5,7,4,3,7,5,7,2,7,7,6,5,7,5,5,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,1,2,3,3,2,1,5,1,3,2,56,1,53.55000305,10,-1,6,7,6,6,6,5,84,3,3,21,88,30,-5.87732,-0.403514,-4.31558,0.953737,-2.056920073,-0.141220156,-1.510348786,0.333784919,1,0,0,0,0
R_cGRX3uBM0ONddsh,Default Response Set,Anonymous,,,217.245.131.7,0,03MAY16:14:00:00,03MAY16:14:10:00,1,400956,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,1,1,5,5,5,1,4,,7,7,7,4,5,7,1,1,7,7,7,6,2,7,7,7,7,5,1,5,7,7,7,2,7,7,7,3,7,5,7,2,7,7,7,6,7,3,3,2,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,3,3,3,7,7,7,7,7,7,0,0,0,0,0,0,2,1,3,2,2,38,2,49.94219971,11.7203064,-1,4,7,7,6,7,6,86,2,1,14,101,28,-6.17728,-4.25361,-3.56439,-1.2426,-2.161898829,-1.488660782,-1.247450426,-0.434879993,1,0,0,0,0
R_1KRZysrRqCc7NJ3,Default Response Set,Anonymous,,,95.90.208.106,0,03MAY16:13:59:00,03MAY16:14:11:00,1,400948,2,0,1,,1,0,0,0,,,0,0,0,4,1,1,2,1,3,5,5,5,1,4,,7,6,4,4,6,3,3,3,4,5,7,3,5,5,4,4,7,5,3,6,7,5,6,5,3,3,7,1,6,1,5,2,6,7,7,2,3,5,6,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,2,5,0,0,0,0,0,0,1,3,4,2,1,1,2,3,2,2,2,15,4,51.36669922,12.38330078,-1,4,5,5,3,5,3,57,6,5,27,81,22,-7.7935,0.450998,-0.511716,0.882852,-2.7275368,0.157838409,-0.179088243,0.308976881,1,0,0,0,0
R_6V8HT6R8JEcJOW9,Default Response Set,Anonymous,,,93.133.73.99,0,03MAY16:14:02:00,03MAY16:14:14:00,1,400961,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,2,5,5,5,3,4,,7,6,6,5,6,6,3,5,6,5,6,6,5,5,6,5,7,4,2,7,7,6,6,5,3,5,6,5,5,5,5,2,6,6,5,2,6,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,3,6,4,6,5,3,5,2,2,2,2,2,2,2,1,6,4,3,36,5,48.13450623,11.57099915,-1,3,5,3,3,6,3,59,6,5,25,91,30,-5.83512,-1.99022,-0.741944,1.63855,-2.042151092,-0.69652894,-0.259662483,0.573452932,1,0,0,0,0
R_dhQwHMzE5fmRxVb,Default Response Set,Anonymous,,,77.6.126.180,0,03MAY16:14:02:00,03MAY16:14:14:00,1,400963,2,0,1,,1,0,0,0,,,0,0,0,7,2,1,3,1,3,5,5,5,3,4,,6,7,6,4,6,6,2,3,6,5,6,6,3,5,5,5,6,6,3,6,7,7,6,3,4,5,6,2,6,3,5,2,6,6,6,2,4,5,5,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,4,6,5,6,6,6,5,2,2,2,2,2,2,2,2,4,3,1,42,5,54.3506012,10.12049866,-1,4,6,5,5,5,5,66,6,4,26,87,27,-7.00111,2.06528,-2.55861,1.76669,-2.450219435,0.722798127,-0.895451714,0.618298837,1,0,0,0,0
R_2sklUsyTCi5uWih,Default Response Set,Anonymous,,,84.150.216.58,0,03MAY16:14:11:00,03MAY16:14:17:00,1,400988,2,0,1,,0,0,0,0,,,0,0,1,0,3,1,1,2,1,5,5,5,3,4,,4,7,4,3,6,5,1,3,5,6,6,6,3,5,6,6,7,3,3,6,7,6,5,6,4,6,7,2,7,5,6,2,5,5,7,2,6,4,6,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,2,4,3,2,2,2,3,4,4,3,19,3,51,9,-1,5,7,5,5,5,2,71,6,4,23,83,28,-6.54464,0.265958,-2.61409,1.11042,-2.290465958,0.093078878,-0.914868374,0.388620185,1,0,0,0,0
R_0eQ5WvfU9iDPe5L,Default Response Set,Anonymous,,,84.188.127.13,0,03MAY16:14:09:00,03MAY16:14:19:00,1,400982,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,2,4,,6,6,4,2,7,6,2,1,6,6,6,5,2,6,6,6,3,6,2,7,6,6,7,2,3,5,4,3,6,7,3,2,6,5,6,2,6,6,6,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,3,6,6,6,6,6,6,2,2,2,2,2,2,2,4,6,3,1,10,3,50.34129333,7.714492798,-1,6,6,7,6,6,6,75,6,5,29,79,33,-6.29128,0.132666,-2.59246,1.16761,-2.201796076,0.046429896,-0.907298396,0.408635304,1,0,0,0,0
R_dogu3lrcjdloAtL,Default Response Set,Anonymous,,,79.254.84.163,0,03MAY16:14:18:00,03MAY16:14:25:00,1,400995,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,2,1,3,5,5,5,3,4,,5,5,4,5,7,3,4,5,2,1,3,4,5,5,4,5,7,5,4,7,3,5,7,5,3,2,7,1,4,7,1,2,3,7,6,2,2,6,2,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,3,7,7,7,7,7,7,4,4,4,4,4,4,2,1,3,1,0,31,2,50.58329773,12.55000305,-1,3,4,3,3,4,3,42,6,5,24,63,32,-6.47946,1.61923,-2.37834,1.66224,-2.267654532,0.566691398,-0.832361567,0.58174386,1,0,0,0,0
R_6ormHQSaNpAl273,Default Response Set,Anonymous,,,84.130.8.29,0,03MAY16:14:17:00,03MAY16:14:29:00,1,400993,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,1,1,2,5,5,5,3,4,,6,6,3,5,2,6,3,4,5,5,3,3,3,5,5,5,6,4,3,3,6,6,5,3,3,5,7,5,5,1,4,2,6,5,5,2,4,5,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,2,3,2,3,2,1,5,4,2,1,55,4,52.3914032,9.708297729,-1,3,5,4,5,5,5,61,6,5,25,79,14,-6.07851,-3.76399,-2.33675,0.276634,-2.127331714,-1.317305606,-0.817806071,0.09681522,1,0,0,0,0
R_5doLSWR81Yp1Fzf,Default Response Set,Anonymous,,,95.91.237.92,0,03MAY16:14:23:00,03MAY16:14:30:00,1,401002,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,1,5,5,5,3,4,,6,6,3,5,2,3,3,2,6,5,7,5,4,5,6,5,5,5,3,5,6,6,5,4,1,5,4,3,3,4,6,2,6,5,3,3,3,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,3,1,4,4,4,4,4,4,4,1,2,2,2,2,2,2,1,5,3,1,11,4,48.12229919,11.62049866,-1,3,5,6,4,5,4,62,5,7,27,72,21,-2.56862,-2.26651,-2.60077,1.50319,-0.898954972,-0.793223768,-0.910206696,0.5260802,1,0,0,0,0
R_25l15rueYcTOALz,Default Response Set,Anonymous,,,95.90.194.64,0,03MAY16:14:24:00,03MAY16:14:33:00,1,401007,2,0,1,,0,1,0,0,,,0,0,0,3,4,2,2,1,2,5,5,5,3,4,,5,6,4,4,3,5,4,4,4,3,6,5,5,6,6,5,6,4,4,7,6,5,6,5,4,4,5,3,3,5,3,2,5,4,4,4,3,4,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,2,1,2,2,1,1,2,1,5,2,1,10,3,48.3000946,11.90820313,-1,4,4,4,3,4,3,52,4,4,21,71,26,-4.01695,-2.30185,-2.38211,2.11015,-1.405835497,-0.805591914,-0.833680976,0.738501543,1,0,0,0,0
R_884EOj6lx8UuRlX,Default Response Set,Anonymous,,,188.192.25.19,0,03MAY16:14:27:00,03MAY16:14:35:00,1,401019,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,2,3,5,5,5,3,4,,6,5,3,2,7,3,1,2,2,6,5,4,2,6,6,7,6,4,5,6,4,4,7,2,4,7,6,2,7,1,7,2,3,6,5,2,3,3,5,7,s,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,4,2,1,20,2,49.44779968,11.06829834,-1,6,7,6,6,3,6,80,6,4,22,63,25,-6.13401,-3.39614,-5.4237,0.822757,-2.146755374,-1.188566989,-1.898164027,0.287945082,1,0,0,0,0
R_beYWMlcbOpEaAMR,Default Response Set,Anonymous,,,92.73.180.116,0,03MAY16:14:27:00,03MAY16:14:37:00,1,401018,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,2,4,,6,7,5,3,7,2,5,3,4,5,4,7,5,4,5,3,5,6,5,4,4,6,6,5,6,5,3,5,6,6,4,2,5,5,2,4,4,4,3,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,2,2,1,5,0,0,0,0,0,0,3,3,2,3,4,3,1,4,3,3,1,13,4,51.42709351,7.154296875,-1,5,3,5,3,3,3,54,4,2,19,67,30,-4.76728,-1.93901,-1.87083,1.83418,-1.668432878,-0.678606676,-0.654745323,0.641918708,1,0,0,0,0
R_cwfocwjROIpVjbT,Default Response Set,Anonymous,,,86.56.79.96,0,03MAY16:14:33:00,03MAY16:14:40:00,1,401028,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,4,5,5,5,4,4,,5,6,4,2,6,6,1,2,6,6,6,4,2,6,7,6,7,2,1,6,7,6,6,2,6,7,7,1,7,1,6,2,7,7,6,6,4,4,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,3,3,1,1,5,0,0,0,0,0,0,2,4,4,5,5,5,2,2,2,2,2,13,2,51.5,12,-1,6,7,6,6,7,6,83,2,2,15,85,23,-5.70099,-1.64461,-2.63848,0.225236,-1.995208831,-0.575573785,-0.923404285,0.078827161,1,0,0,0,0
R_cCoajNbakjsMzoV,Default Response Set,Anonymous,,,31.150.166.13,0,03MAY16:14:31:00,03MAY16:14:40:00,1,401025,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,3,1,2,5,5,5,3,4,,7,6,2,3,7,7,1,2,6,7,7,6,3,6,6,6,7,4,1,7,7,7,6,3,2,6,7,3,7,1,2,2,2,7,7,2,5,5,6,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,3,3,1,1,4,7,7,7,7,7,7,2,3,3,2,3,2,2,5,3,2,1,51,2,53.48390198,7.515106201,-1,5,7,6,5,7,5,75,6,6,27,87,27,-5.33285,0.911526,-2.25485,0.0106593,-1.866368721,0.319012088,-0.789143049,0.003730498,1,0,0,0,0
R_0UpAS0mIwNMxIJ7,Default Response Set,Anonymous,,,87.78.105.99,0,03MAY16:14:40:00,03MAY16:14:50:00,1,401043,0,0,1,,0,0,0,0,,,0,0,1,2,1,1,3,1,3,5,5,5,3,4,,7,7,4,4,6,3,3,5,5,5,5,7,4,5,5,6,7,5,5,6,5,5,4,5,4,4,5,1,5,5,5,2,5,5,2,3,4,6,6,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,2,3,3,3,2,7,1,7,3,4,2,50.78840637,6.104400635,-1,4,5,3,4,3,3,57,5,4,26,70,28,-6.23691,-4.23403,-3.88072,-0.0641191,-2.182767889,-1.481808255,-1.358158287,-0.022440137,1,0,0,0,0
R_1ZTESf9FyJxN8CV,Default Response Set,Anonymous,,,178.115.128.1,0,03MAY16:14:41:00,03MAY16:14:54:00,1,800157,2,0,1,,1,0,0,0,,,0,0,0,4,4,1,1,2,1,5,5,5,2,2,,5,7,6,2,6,7,4,4,6,4,6,5,4,4,0,4,7,4,4,6,5,5,3,4,4,5,7,6,5,6,4,2,6,5,5,4,5,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,4,2,2,2,3,2,2,2,2,1,0,14,3,48.19999695,16.36669922,-1,6,4,4,4,4,4,52,4,4,20,88,26,-6.50972,-2.89409,-3.78993,-0.301268,-2.278244801,-1.012861613,-1.32638398,-0.105436525,1,0,0,0,0
R_89fbVXP4bW0S1zD,Default Response Set,Anonymous,,,91.22.42.221,0,03MAY16:14:43:00,03MAY16:14:59:00,1,401051,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,1,1,1,5,5,5,3,4,,6,6,4,5,7,5,3,5,4,5,3,6,5,5,3,4,6,5,5,7,5,5,6,3,2,3,5,2,3,4,5,2,5,5,3,2,3,6,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,5,5,5,5,5,5,3,2,3,2,5,2,2,2,1,2,1,38,2,50.57389832,7.289901733,-1,3,5,3,3,3,5,50,6,6,28,67,30,-6.17006,0.12559,-2.64741,1.19309,-2.159372003,0.043953467,-0.926529569,0.417552689,1,0,0,0,0
R_71cCorvhfQHK3id,Default Response Set,Anonymous,,,109.45.1.209,0,03MAY16:14:45:00,03MAY16:15:05:00,1,401057,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,3,2,3,5,5,5,3,4,,5,7,4,3,4,6,4,4,5,5,5,3,4,7,5,5,7,4,4,5,5,6,7,4,4,5,7,2,6,4,6,2,6,6,6,4,5,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,1,1,0,10,2,52.51669312,13.3999939,-1,5,4,4,4,4,4,64,4,4,20,82,23,-3.7346,3.04961,-1.52132,0.94532,-1.307019816,1.067289857,-0.532425263,0.330839172,1,0,0,0,0
R_bjPCxNyKpPycK4B,Default Response Set,Anonymous,,,178.7.198.108,0,03MAY16:15:00:00,03MAY16:15:06:00,1,401079,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,2,3,5,5,5,3,4,,4,4,4,4,6,4,4,4,4,4,4,6,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,4,2,1,19,5,48.76669312,9.183303833,-1,4,4,4,4,4,4,55,4,4,20,60,26,-2.26266,-0.735062,-2.12269,1.75987,-0.791876361,-0.257253949,-0.742890241,0.615912002,1,0,0,0,0
R_9WV5xB0AQDXPpfT,Default Response Set,Anonymous,,,212.95.7.79,0,03MAY16:14:46:00,03MAY16:15:06:00,1,800159,0,0,1,,0,1,0,0,,,0,0,0,7,1,1,2,1,1,5,5,5,3,2,,7,7,1,3,5,2,1,5,7,7,7,2,5,7,7,7,7,6,7,5,7,7,7,7,1,7,6,1,7,6,7,2,7,6,2,6,2,5,6,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,1,3,5,0,0,0,0,0,0,1,1,1,1,1,1,2,6,3,2,1,44,2,48.19999695,16.36669922,-1,5,7,3,3,1,1,69,2,7,26,76,25,-5.23854,2.06554,-3.54928,-0.878311,-1.833362498,0.722889121,-1.242162291,-0.30738764,1,0,0,0,0
R_5ApKc2qQg6eqasR,Default Response Set,Anonymous,,,77.176.195.18,0,03MAY16:15:02:00,03MAY16:15:12:00,1,401083,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,2,4,,5,5,3,4,6,4,3,3,5,5,5,5,4,5,5,5,6,4,4,5,5,5,4,3,4,5,5,3,4,5,5,2,6,3,4,3,4,5,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,3,3,4,4,4,2,1,6,2,1,18,2,49.98069763,8.432006836,-1,4,5,5,4,4,5,61,5,4,23,68,25,-6.49516,-3.97699,-3.79326,0.275407,-2.273149153,-1.391850462,-1.327549399,0.096385799,1,0,0,0,0
R_50bUGZbq0Zmo3id,Default Response Set,Anonymous,,,88.65.179.81,0,03MAY16:15:17:00,03MAY16:15:24:00,1,401102,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,2,3,5,5,5,4,4,,6,6,5,3,7,5,2,3,6,6,4,5,3,5,6,5,6,3,3,7,6,6,6,3,5,5,6,3,6,4,6,2,7,6,6,5,6,4,3,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,6,7,6,7,5,5,3,3,2,3,4,4,2,1,1,1,0,16,2,48.75,8.25,-1,5,6,5,5,5,5,70,3,3,16,84,29,-5.31309,-3.69721,-3.64949,0.175542,-1.859453198,-1.293934219,-1.277233371,0.061435461,1,0,0,0,0
R_4T937oZp8KMyIS1,Default Response Set,Anonymous,,,178.24.219.13,0,03MAY16:15:15:00,03MAY16:15:29:00,1,401100,2,0,1,,0,0,1,0,,1,1,0,0,3,1,1,1,1,1,5,4,5,3,4,,7,6,7,3,7,5,3,4,4,5,6,7,3,4,5,5,7,4,4,7,6,5,5,2,4,5,6,1,5,5,5,2,5,7,6,3,4,6,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,3,1,4,5,6,4,7,6,6,2,3,4,3,4,3,2,4,4,3,1,8,3,51.36669922,12.38330078,-1,5,5,4,5,4,6,63,5,4,24,82,31,-6.28633,-2.43953,-4.19682,0.704278,-2.200063696,-0.853776589,-1.468785654,0.246480293,1,0,0,0,0
R_3z5077OdPMnOmFf,Default Response Set,Anonymous,,,79.244.44.16,0,03MAY16:15:01:00,03MAY16:15:32:00,1,401081,2,0,1,,0,0,0,0,,,0,0,1,8,1,2,5,1,5,5,5,5,3,4,,7,1,4,1,5,6,1,1,5,7,7,4,1,7,7,7,7,7,1,5,7,7,7,1,2,7,5,3,7,6,7,2,6,7,7,1,5,7,6,6,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,4,6,6,6,6,7,7,6,5,5,7,6,7,1,5,2,2,1,50,2,53.58329773,7.899993896,-1,7,7,7,7,7,7,91,7,6,33,84,27,-5.51133,0.254149,-3.49885,0.531193,-1.928832411,0.088946013,-1.224513009,0.185904723,1,0,0,0,0
R_0wz7H33h1B9YrGd,Default Response Set,Anonymous,,,217.94.137.62,0,03MAY16:15:23:00,03MAY16:15:32:00,1,401111,2,0,1,,0,0,0,0,,,0,0,1,3,4,1,3,1,3,5,5,5,2,4,,4,6,4,4,4,4,4,4,4,4,5,4,4,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,1,3,3,3,6,5,6,4,5,4,2,2,2,2,3,3,2,4,3,2,1,6,4,48.72909546,10.76870728,-1,4,4,4,4,4,4,55,4,4,21,63,19,-2.04647,-4.33804,-3.88972,-0.477857,-0.716215081,-1.518209244,-1.36130807,-0.167238411,1,0,0,0,0
