V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_2f9GQDsxALgpqhn,Default Response Set,Anonymous,,,91.141.2.172,0,03MAY16:13:36:00,03MAY16:13:48:00,1,800132,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,2,5,5,5,3,2,,7,7,1,3,7,1,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,3,7,7,7,2,5,5,3,3,3,5,5,4,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,6,2,2,2,2,2,2,1,2,2,1,14,2,48.19999695,16.36669922,-1,5,4,4,1,1,1,62,5,4,26,71,32,-5.72849,-3.54714,-4.6017,-1.85187,-1.844793606,-1.142315198,-1.481923986,-0.596373204,0,1,0,0,0
R_02id8FqYSg7d0ot,Default Response Set,Anonymous,,,89.15.239.29,0,03MAY16:13:40:00,03MAY16:13:52:00,1,400857,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,2,5,5,5,1,4,,7,7,4,3,6,6,1,2,2,5,6,6,3,5,6,6,7,4,3,6,6,6,4,3,4,6,7,2,5,5,5,2,6,6,6,3,6,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,4,4,4,3,3,2,1,3,1,0,17,4,51,9,-1,5,7,6,5,5,5,71,5,4,23,84,27,-7.50245,-6.3298,-4.71789,0.0394462,-2.4160768,-2.0384385,-1.519341625,0.01270319,0,1,0,0,0
R_elMvk1aAxQuVzFz,Default Response Set,Anonymous,,,77.178.69.221,0,03MAY16:13:45:00,03MAY16:13:57:00,1,400867,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,3,1,4,5,5,4,3,4,,6,7,5,1,6,7,1,1,6,7,6,6,1,7,7,7,7,6,1,6,6,7,6,2,4,7,6,2,7,2,7,2,6,7,4,1,5,6,7,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,4,5,3,5,6,1,7,2,1,0,43,2,50.08329773,8.449996948,-1,7,7,7,7,7,6,90,7,4,30,87,26,-6.97961,0.00580013,-5.17023,0.798156,-2.247702256,0.001867864,-1.665012463,0.257036861,0,1,0,0,0
R_efzAZs4QbfUaJI9,Default Response Set,Anonymous,,,178.8.99.113,0,03MAY16:13:50:00,03MAY16:14:01:00,1,400889,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,3,5,5,5,3,4,,2,5,3,4,5,5,4,4,4,5,4,5,4,5,5,5,5,5,4,5,4,4,5,4,4,5,3,3,5,5,4,2,5,5,3,4,4,5,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,1,2,1,1,5,0,0,0,0,0,0,2,3,3,3,4,4,2,2,4,3,2,23,2,52.51669312,13.3999939,-1,4,4,4,4,4,4,58,4,4,23,59,25,-6.53822,0.578464,-4.14887,-0.0331985,-2.105557738,0.186287606,-1.336095349,-0.010691191,0,1,0,0,0
R_72kGmC99trspvj7,Default Response Set,Anonymous,,,95.91.230.211,0,03MAY16:13:48:00,03MAY16:14:02:00,1,400877,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,2,1,2,5,5,5,3,4,,5,7,4,3,4,7,4,4,7,4,7,5,4,4,4,5,7,4,4,5,7,5,6,4,4,5,7,4,5,6,5,2,5,7,5,4,4,4,4,2,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,4,4,4,2,3,2,2,5,4,3,32,3,53.50999451,9.978393555,-1,5,4,4,4,4,4,57,4,4,20,88,26,-8.18239,-4.91886,-5.71537,-0.309125,-2.635043572,-1.584061677,-1.840568462,-0.099550112,0,1,0,0,0
R_1LccHhXlDgkfbSJ,Default Response Set,Anonymous,,,93.223.85.57,0,03MAY16:13:48:00,03MAY16:14:03:00,1,400880,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,5,5,3,4,,1,1,7,2,2,7,2,1,2,1,6,3,2,1,2,2,1,1,1,1,2,1,1,2,2,2,6,7,2,1,1,2,2,1,7,2,7,2,1,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,2,2,2,3,1,2,2,2,1,2,2,2,1,1,2,2,2,1,5,3,2,8,3,53.15989685,8.205001831,-1,6,6,7,6,7,6,49,6,6,16,58,8,-1.90399,-0.206917,-2.4272,1.89704,-0.613157844,-0.066635214,-0.781651542,0.610919677,0,1,0,0,0
R_8zYdgHUwjXmNB2J,Default Response Set,Anonymous,,,88.64.27.194,0,03MAY16:13:54:00,03MAY16:14:04:00,1,400911,2,0,1,,0,0,0,0,,,0,0,1,5,3,2,1,2,3,5,5,5,3,4,,5,5,4,3,4,3,3,4,5,4,5,4,4,6,4,6,7,4,3,5,6,4,6,5,3,5,3,1,5,5,4,2,3,4,4,3,3,5,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,3,2,2,4,2,1,5,5,4,22,3,48.1000061,11.73330688,-1,5,5,4,4,5,3,60,5,5,25,62,24,-3.68988,-0.989387,-1.79469,0.93845,-1.188282956,-0.318620581,-0.57795905,0.302216912,0,1,0,0,0
R_9sQixzN9N23Nn3T,Default Response Set,Anonymous,,,77.12.220.126,0,03MAY16:13:56:00,03MAY16:14:05:00,1,400935,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,2,2,4,5,5,5,3,4,,6,6,3,5,7,4,4,5,6,5,4,5,6,3,6,7,6,4,5,6,5,6,6,4,6,3,3,4,2,4,3,2,5,7,3,2,3,4,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,1,1,4,3,2,2,3,1,3,2,1,2,3,1,2,1,2,4,4,3,37,3,52.51669312,13.3999939,-1,3,4,3,2,3,4,48,6,2,22,71,28,-4.61139,-3.42645,-2.56696,1.01526,-1.485044538,-1.103448387,-0.826659625,0.32695268,0,1,0,0,0
R_8kOYRaeMMCQLlcN,Default Response Set,Anonymous,,,95.90.210.132,0,03MAY16:13:52:00,03MAY16:14:05:00,1,400902,2,0,1,,0,0,0,0,,,0,0,1,5,4,1,3,2,1,5,5,5,3,4,,6,7,7,1,7,7,1,1,7,7,7,7,1,7,7,7,7,2,1,4,7,7,4,1,5,7,7,4,7,6,5,2,7,7,7,4,7,1,1,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,3,4,4,3,4,4,1,1,1,1,2,2,2,1,3,2,1,25,5,51.36669922,12.38330078,-1,7,7,7,7,7,7,89,4,3,11,101,28,-6.74966,-4.96218,-5.78707,0.0891494,-2.173649532,-1.598012379,-1.863658614,0.028709528,0,1,0,0,0
R_1ADCMpU1XWf87f7,Default Response Set,Anonymous,,,87.122.141.17,0,03MAY16:13:59:00,03MAY16:14:06:00,1,400952,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,2,1,3,5,5,5,3,4,,6,6,4,3,1,5,3,4,6,6,6,3,3,6,5,6,7,5,4,5,6,6,7,4,2,5,6,2,6,4,5,2,5,6,7,1,4,6,5,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,3,6,5,6,5,6,6,3,2,2,2,2,2,1,1,5,2,1,31,2,54.79150391,9.467300415,-1,5,5,4,5,4,4,66,7,6,29,82,20,-3.48651,2.84618,-1.51421,0.377867,-1.122790012,0.91657918,-0.487633726,0.121687674,0,1,0,0,0
R_6GAT8JoCwNQyBo1,Default Response Set,Anonymous,,,178.21.1.63,0,03MAY16:13:55:00,03MAY16:14:09:00,1,400923,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,1,1,3,5,5,5,3,4,,6,6,3,3,6,5,3,3,6,5,6,5,3,5,6,5,5,5,3,6,6,5,6,3,3,6,5,6,6,4,5,2,5,5,5,5,5,5,5,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,3,2,1,37,2,50.80000305,10.8500061,-1,5,5,5,5,5,5,68,3,5,23,79,27,-3.37485,-2.62302,-4.10079,1.26558,-1.086831207,-0.844713096,-1.320611744,0.407565325,0,1,0,0,0
R_3TQSlY7voIb2mmF,Default Response Set,Anonymous,,,213.47.35.123,0,03MAY16:10:50:00,03MAY16:14:10:00,1,800055,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,3,3,5,5,5,3,2,,6,7,5,2,6,7,2,2,6,6,6,2,1,7,6,6,3,5,3,4,7,7,6,2,4,6,7,1,7,1,7,2,7,7,6,3,2,6,7,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,3,1,2,2,2,1,1,1,1,2,1,13,3,48.23330688,16.3500061,-1,6,6,6,7,5,6,81,5,4,27,84,19,-7.34991,-5.28448,-4.78608,-0.0556884,-2.366953066,-1.701805347,-1.541301421,-0.017933802,0,1,0,0,0
R_9YmyPAGA7U1jGiV,Default Response Set,Anonymous,,,91.3.244.71,0,03MAY16:14:02:00,03MAY16:14:10:00,1,400962,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,1,2,1,5,5,5,3,4,,5,6,3,6,5,4,4,4,5,6,3,6,6,5,4,5,5,6,3,0,6,6,7,4,2,6,4,2,6,5,6,2,0,5,3,1,2,7,7,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,4,0,1,2,1,1,0,45,5,51.16670227,13.68330383,-1,2,4,4,2,5,4,59,7,6,33,59,23,-6.04349,-5.89738,-6.05104,-2.4283,-1.946235693,-1.899182667,-1.948667083,-0.782005784,0,1,0,0,0
R_3gZonjD6niYzoAR,Default Response Set,Anonymous,,,91.5.157.40,0,03MAY16:13:47:00,03MAY16:14:10:00,1,400874,2,0,1,1,0,0,0,0,,,0,0,0,5,4,2,5,1,5,5,5,5,4,4,,5,6,3,2,6,5,2,4,5,5,5,6,4,4,6,4,6,5,3,4,6,5,6,4,5,5,4,5,5,2,5,2,5,5,3,4,4,5,4,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,2,1,5,0,0,0,0,0,0,2,2,3,3,4,3,2,1,1,3,1,28,2,52.60519409,11.86039734,-1,6,6,4,4,5,4,63,4,3,21,72,24,-3.81767,-2.4803,-0.551699,1.12922,-1.22943624,-0.798751779,-0.177668249,0.363652173,0,1,0,0,0
R_50VOF9hjyg67fNP,Default Response Set,Anonymous,,,46.5.254.107,0,03MAY16:13:56:00,03MAY16:14:12:00,1,400933,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,1,3,5,5,5,3,4,,4,5,4,5,7,4,0,3,2,4,5,6,5,4,4,5,7,5,5,6,5,4,5,4,3,4,6,3,4,5,4,2,4,5,5,3,4,5,5,7,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,2,1,35,2,48.69590759,9.664703369,-1,3,8,5,3,3,4,55,5,5,25,67,29,-1.9031,3.08115,-0.34927,1.21352,-0.61287123,0.992248536,-0.112478343,0.390800008,0,1,0,0,0
R_6S8pRAISKhAATBz,Default Response Set,Anonymous,,,95.91.230.118,0,03MAY16:14:08:00,03MAY16:14:14:00,1,400977,2,0,1,,0,0,0,0,,,0,0,1,2,1,1,1,2,2,5,5,5,3,4,,7,7,5,4,6,7,2,4,7,5,7,6,5,6,6,7,7,5,4,7,6,6,7,6,6,6,6,1,6,5,6,2,7,6,5,4,6,5,4,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,2,6,6,6,6,6,5,4,4,4,4,4,4,2,4,1,1,0,8,3,53.50999451,9.978393555,-1,4,6,4,3,4,2,65,4,2,20,90,31,-7.4688,0.2185,-2.96828,1.3283,-2.405240208,0.070365385,-0.955900065,0.427763572,0,1,0,0,0
R_2atRPQb16qR4fSR,Default Response Set,Anonymous,,,62.143.98.115,0,03MAY16:13:53:00,03MAY16:14:14:00,1,400909,2,0,1,,0,0,0,0,,,0,0,1,8,2,2,3,2,3,5,5,5,2,4,,5,7,2,3,6,6,1,1,6,7,7,6,1,6,6,5,7,2,1,6,6,4,5,5,4,7,7,1,7,1,7,2,6,7,6,4,4,5,4,6,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,1,5,3,3,0,51,2,50.87719727,6.887207031,-1,5,7,7,7,7,3,81,4,4,19,81,24,-7.58411,2.27954,-2.33596,1.7063,-2.442374453,0.734099355,-0.75226876,0.549494078,0,1,0,0,0
R_8ccvlzbKtl3GOOh,Default Response Set,Anonymous,,,62.157.63.226,0,03MAY16:14:07:00,03MAY16:14:19:00,1,400974,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,3,1,4,5,5,5,3,4,,6,6,6,3,1,3,2,3,6,4,6,1,3,5,5,5,7,3,3,1,5,5,6,5,4,5,6,2,6,1,5,2,5,6,6,3,6,5,6,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,2,1,1,1,5,0,0,0,0,0,0,3,3,4,3,3,3,1,5,4,1,0,56,5,52.37440491,13.01019287,-1,5,6,5,5,5,3,64,5,4,23,81,10,-1.15055,-1.86923,-2.23562,0.0563241,-0.370521251,-0.60196379,-0.71995543,0.018138522,0,1,0,0,0
R_4HkvavJBtITB4Zn,Default Response Set,Anonymous,,,84.59.235.175,0,03MAY16:14:12:00,03MAY16:14:23:00,1,400990,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,1,1,2,5,5,5,1,4,,7,4,1,4,7,7,1,1,7,7,7,6,1,7,7,7,7,2,1,7,7,7,7,7,5,7,4,4,7,3,7,2,7,6,3,4,3,5,4,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,5,0,0,0,0,0,0,2,2,2,2,2,2,1,1,5,3,1,52,3,49.30540466,6.901794434,-1,4,7,7,7,7,1,82,4,3,18,81,30,-5.36496,2.80216,-2.22922,0.605779,-1.727722995,0.90240305,-0.717894384,0.195084084,0,1,0,0,0
R_cZqPJbbF3sqdcON,Default Response Set,Anonymous,,,95.90.187.135,0,03MAY16:13:45:00,03MAY16:14:24:00,1,400868,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,2,1,3,5,5,5,2,4,,5,6,4,4,7,4,1,3,5,6,6,4,2,7,7,7,6,4,3,5,6,6,5,3,3,5,4,1,4,3,5,2,5,5,6,3,4,0,6,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,2,3,4,4,5,5,4,3,4,4,4,5,1,1,3,2,1,21,4,52.37950134,9.807495117,-1,4,7,5,6,5,5,73,5,5,20,73,24,-6.13307,-4.62431,-5.08221,0.186493,-1.975083891,-1.489205274,-1.636666645,0.060057902,0,1,0,0,0
R_2hkmqORxZ4Kei21,Default Response Set,Anonymous,,,212.95.7.91,0,03MAY16:14:19:00,03MAY16:14:27:00,1,800147,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,4,1,5,5,5,5,3,2,,7,6,6,2,1,6,0,0,0,0,8,0,2,7,7,7,7,5,1,1,7,6,4,4,2,7,7,3,7,5,7,2,7,7,7,4,7,3,6,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,3,1,5,0,0,0,0,0,0,3,3,5,3,3,3,2,2,2,1,0,40,3,48.19999695,16.36669922,-1,6,8,8,6,7,4,81,4,6,24,91,11,-6.87328,-1.92352,-5.01355,0.94389,-2.213459916,-0.619447253,-1.61455549,0.303968801,0,1,0,0,0
R_9EtvVpUJxMaifTn,Default Response Set,Anonymous,,,91.47.147.140,0,03MAY16:14:20:00,03MAY16:14:29:00,1,400998,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,2,2,3,5,5,5,3,4,,6,6,4,4,6,4,1,3,4,5,7,6,4,6,6,6,7,5,2,6,6,6,6,4,4,6,6,2,6,4,6,2,6,6,4,2,4,6,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,2,1,2,1,2,3,2,2,3,2,1,18,4,48.39810181,9.970001221,-1,4,7,5,4,6,4,71,6,4,27,78,28,-2.65172,-0.623719,-3.17731,1.71351,-0.853955597,-0.200861453,-1.023215746,0.551815974,0,1,0,0,0
R_8Cc1jsKTCtDtF7T,Default Response Set,Anonymous,,,89.0.234.230,0,03MAY16:14:25:00,03MAY16:14:32:00,1,401013,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,1,2,5,5,5,3,4,,7,7,4,3,4,5,1,1,4,7,7,4,2,6,7,6,7,5,6,4,6,5,5,5,2,7,7,2,7,1,6,2,7,6,5,1,4,4,4,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,2,1,0,14,2,50.93330383,6.949996948,-1,5,7,7,6,2,3,76,7,6,26,83,18,-9.60756,0.534473,0.33793,0.21713,-3.094003001,0.172120816,0.108826428,0.069924192,0,1,0,0,0
R_1Ie3gLYfS3qc9XD,Default Response Set,Anonymous,,,95.90.227.104,0,03MAY16:14:16:00,03MAY16:14:34:00,1,400992,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,1,3,5,5,5,3,4,,3,6,2,2,7,6,7,6,3,6,3,6,3,6,7,5,7,5,6,1,1,5,1,3,3,7,2,2,7,1,7,2,6,5,6,0,5,6,6,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,3,1,1,5,0,0,0,0,0,0,0,4,4,4,4,4,2,1,2,1,0,19,4,53.09379578,8.783004761,-1,6,1,2,5,2,5,66,8,5,30,62,16,-3.89905,-0.0313678,-4.50368,0.825562,-1.255643723,-0.010101635,-1.450357785,0.265862644,0,1,0,0,0
R_1Y9k4tSbyenQzMV,Default Response Set,Anonymous,,,79.255.34.3,0,03MAY16:12:45:00,03MAY16:14:34:00,1,400674,2,0,1,,0,0,0,0,,,0,0,1,2,2,1,1,2,2,5,5,5,2,4,,7,7,2,1,7,7,2,2,2,7,7,7,4,5,6,4,7,5,2,7,7,7,6,1,2,6,7,3,6,4,6,2,7,4,5,1,4,6,6,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,1,1,1,1,3,1,2,4,5,4,2,4,4,50.12229919,8.680892944,-1,7,6,6,4,6,7,76,7,6,30,83,31,-7.38338,-2.23567,-1.82232,1.48051,-2.377731691,-0.719971532,-0.58685697,0.476781033,0,1,0,0,0
R_6QA5DZViooojT6Z,Default Response Set,Anonymous,,,95.90.244.254,0,03MAY16:14:27:00,03MAY16:14:40:00,1,401017,2,0,1,,1,1,0,1,,1,1,1,0,2,2,1,1,2,2,5,5,5,3,4,,6,5,3,2,7,5,2,2,5,5,5,6,3,6,6,6,7,4,3,6,6,5,6,3,4,6,6,2,6,5,4,2,5,6,5,3,4,5,4,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,4,5,4,2,3,2,1,1,2,2,5,2,52.51669312,13.3999939,-1,6,6,6,5,5,5,72,5,4,22,75,30,-2.45192,-0.735185,-2.16023,1.30783,-0.78961233,-0.236757782,-0.695676957,0.421171447,0,1,0,0,0
R_3HKleLu6VeLFgNL,Default Response Set,Anonymous,,,217.226.149.2,0,03MAY16:14:38:00,03MAY16:14:46:00,1,401036,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,3,4,,1,7,1,4,7,7,1,4,4,5,7,7,1,7,7,6,7,6,1,7,7,7,7,1,1,7,5,1,7,3,7,2,7,6,7,1,4,7,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,1,1,5,0,0,0,0,0,0,3,3,4,3,4,4,2,1,4,2,1,18,2,52.03329468,11.56669617,-1,4,7,4,7,7,7,82,7,7,32,78,31,-5.62021,-3.09151,-5.28247,-0.0512736,-1.80992329,-0.995584854,-1.70115805,-0.016512067,0,1,0,0,0
R_4VGkSddao7ogtsp,Default Response Set,Anonymous,,,95.90.204.201,0,03MAY16:14:38:00,03MAY16:14:48:00,1,401041,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,3,2,4,5,5,5,3,4,,3,6,6,5,6,1,3,5,6,4,4,3,4,5,5,5,7,4,4,6,4,5,5,4,2,4,6,2,5,3,4,2,6,5,4,3,4,5,4,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,1,5,0,0,0,0,0,0,7,7,7,7,7,7,2,1,1,1,0,6,3,52.2545929,10.48789978,-1,3,5,3,4,4,4,55,5,6,24,69,23,-8.1522,0.328121,-1.7519,0.430071,-2.625321233,0.105667553,-0.564179028,0.138499366,0,1,0,0,0
R_a2Ja2uZTUvCMNWB,Default Response Set,Anonymous,,,79.236.101.19,0,03MAY16:14:38:00,03MAY16:14:54:00,1,401039,2,0,1,,0,0,0,0,,,0,0,1,8,2,2,3,3,3,5,5,5,3,4,,6,6,3,5,2,6,2,4,4,6,5,3,4,5,6,6,5,5,2,3,6,6,4,4,4,5,4,3,6,1,6,2,5,6,5,3,5,5,5,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,6,7,6,7,6,6,4,4,4,4,5,4,1,2,4,1,0,52,2,53.55000305,10,-1,3,6,4,4,6,4,67,5,4,24,75,13,-7.82247,-5.4398,-5.1831,0.233468,-2.51913552,-1.751824347,-1.669157097,0.075185655,0,1,0,0,0
R_8c74gcRAtsr8RqB,Default Response Set,Anonymous,,,80.145.148.16,0,03MAY16:14:32:00,03MAY16:14:56:00,1,401026,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,3,1,2,5,5,5,3,4,,5,6,4,2,5,4,2,2,4,5,6,4,4,4,5,5,6,4,6,5,5,5,6,7,4,4,4,4,6,1,6,2,4,5,4,4,4,6,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,1,2,5,0,0,0,0,0,0,4,4,4,4,5,5,2,5,3,1,0,54,2,51.37559509,7.769699097,-1,6,6,6,4,2,1,60,4,4,24,70,21,-4.59033,2.99497,-3.27415,0.0718357,-1.47826241,0.964495269,-1.054401943,0.023133852,0,1,0,0,0
R_7VsmXi613q61B2d,Default Response Set,Anonymous,,,62.47.18.195,0,03MAY16:14:38:00,03MAY16:14:59:00,1,800156,0,0,1,,0,0,0,0,,,0,0,1,6,3,2,3,3,3,5,5,5,3,2,,4,5,4,3,6,3,2,2,4,6,4,5,4,5,6,6,5,5,3,6,4,4,4,3,5,6,4,2,5,3,6,2,4,5,4,2,3,5,6,7,g,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,4,6,5,4,4,4,4,5,5,4,4,4,4,1,5,2,2,1,35,2,48.01669312,16.23330688,-1,5,6,6,4,5,5,71,6,3,25,59,24,-2.70028,-0.741909,-0.90747,1.30359,-0.869593781,-0.238923168,-0.292240163,0.419806004,0,1,0,0,0
R_dgVydf0lmgAfSEB,Default Response Set,Anonymous,,,79.204.177.16,0,03MAY16:14:53:00,03MAY16:15:02:00,1,401067,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,3,4,,4,5,3,4,7,4,3,4,6,5,6,4,4,6,6,6,6,6,4,7,6,5,7,6,4,4,4,2,6,4,6,2,4,4,2,4,2,6,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,4,2,1,12,2,51.04429626,13.67379761,-1,4,5,4,4,4,2,62,4,4,26,63,29,-2.97927,-2.13973,-1.47851,0.628902,-0.959439267,-0.68907517,-0.476136956,0.202530578,0,1,0,0,0
R_0IgCcxFXAqOmVZr,Default Response Set,Anonymous,,,84.56.43.87,0,03MAY16:14:44:00,03MAY16:15:12:00,1,401054,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,1,1,1,5,5,5,2,4,,6,7,2,5,7,2,4,7,6,7,2,5,5,3,6,5,7,5,4,6,6,4,6,4,2,6,3,3,5,5,6,2,6,7,2,2,3,6,7,1,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,6,4,3,26,4,48.16650391,11.59030151,-1,3,4,1,3,4,4,57,6,6,30,66,29,-2.84496,-0.953537,-1.60975,2.65783,-0.916186293,-0.307075505,-0.518401273,0.855923252,0,1,0,0,0
R_4PIR9JLniQWvO29,Default Response Set,Anonymous,,,84.137.192.17,0,03MAY16:14:52:00,03MAY16:15:15:00,1,401065,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,3,2,2,5,5,5,3,4,,7,7,6,2,6,6,2,2,6,6,5,5,4,5,6,7,6,4,3,5,7,7,7,3,3,2,5,2,7,5,4,2,7,6,4,3,5,6,4,6,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,2,3,1,2,7,6,6,7,6,7,4,3,3,4,3,3,1,5,3,2,1,55,2,50.01669312,9.25,-1,6,6,6,4,5,5,69,5,5,24,86,28,-4.92991,-4.0251,-4.1938,-0.720388,-1.587620201,-1.29623666,-1.350564533,-0.23199258,0,1,0,0,0
