V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_eQl8tICJwTAvstn,Default Response Set,Anonymous,,,87.184.70.228,0,03MAY16:13:56:00,03MAY16:14:04:00,1,400931,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,3,2,3,5,5,5,3,4,,6,5,2,5,1,4,4,5,7,5,5,6,5,3,5,6,5,5,3,2,6,6,4,5,2,5,5,2,5,1,3,2,4,6,4,1,2,7,5,1,,,,0,0,0,0,2,1,3,3,2,2,1,0,0,2,2,2,2,1,2,3,1,1,5,0,0,0,0,0,0,2,1,3,1,1,2,1,7,6,3,1,24,5,48.73939514,9.306106567,-1,3,4,3,3,5,3,53,7,6,30,69,14,-4.07453,0.0195201,0.319652,0.594784,-1.488130109,0.007129276,0.116745678,0.21723143,0,0,0,1,0
R_07AlTwNDchXSvYh,Default Response Set,Anonymous,,,188.103.63.20,0,03MAY16:13:50:00,03MAY16:14:05:00,1,400892,2,0,0,,0,0,0,0,,,0,0,1,5,2,1,1,1,3,5,5,5,3,4,,6,6,6,2,4,6,2,1,6,6,6,4,3,6,6,6,6,5,2,5,7,7,5,4,2,7,7,4,7,4,7,2,6,6,6,2,2,6,5,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,1,2,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,3,2,25,2,50.86669922,12.08329773,-1,6,6,7,5,6,4,79,6,6,28,87,22,-4.00416,-0.698253,-3.73681,2.77325,-1.462429055,-0.255021147,-1.364785502,1.012866962,0,0,0,1,0
R_0rIUhZgo6SXb9WJ,Default Response Set,Anonymous,,,95.90.231.217,0,03MAY16:13:51:00,03MAY16:14:06:00,1,400895,2,0,1,,1,0,0,0,,1,0,0,0,6,2,1,1,1,2,5,5,5,3,4,,7,7,4,3,6,7,3,5,6,6,6,5,4,5,5,5,7,6,4,5,6,6,7,3,3,5,2,2,6,3,2,2,6,7,6,2,3,6,6,1,,,,0,0,0,0,2,2,3,2,2,4,1,0,0,2,3,2,1,1,1,3,1,2,5,0,0,0,0,0,0,5,2,3,3,4,3,2,1,5,4,1,34,3,49.19400024,8.098693848,-1,5,5,3,4,4,5,60,6,5,29,82,26,-6.37571,1.63148,-3.93354,0.79732,-2.328584159,0.595861243,-1.436636694,0.291203132,0,0,0,1,0
R_4O9QZwLsJfq5Ic5,Default Response Set,Anonymous,,,93.222.236.11,0,03MAY16:13:56:00,03MAY16:14:08:00,1,400934,2,0,1,,0,0,0,0,,,0,0,1,8,3,2,1,2,2,5,5,4,2,4,,7,7,6,2,4,3,5,2,7,3,7,3,6,5,5,6,7,6,5,3,7,7,6,5,4,5,7,4,2,3,5,2,6,7,7,2,5,4,6,1,,,,0,0,0,0,2,2,3,2,2,5,1,0,0,2,1,3,2,1,3,3,1,1,5,0,0,0,0,0,0,2,1,2,2,4,3,1,5,1,1,0,51,2,49.23330688,7,-1,6,3,6,2,3,3,54,6,4,26,94,19,-2.66942,-1.58078,-2.18589,-0.0443974,-0.974945398,-0.577344212,-0.798346981,-0.016215148,0,0,0,1,0
R_79w0FJOQyhBofdz,Default Response Set,Anonymous,,,46.5.0.174,0,03MAY16:13:59:00,03MAY16:14:08:00,1,400951,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,3,4,,2,7,2,3,7,4,1,2,6,6,5,7,3,6,6,6,7,5,4,7,6,6,7,5,4,6,4,3,6,6,6,2,6,5,5,5,4,6,5,1,,,,0,0,0,0,1,1,1,1,1,5,1,0,0,2,2,2,1,2,1,2,2,2,5,0,0,0,0,0,0,4,2,2,2,3,3,2,2,3,5,4,14,3,49.40950012,8.693496704,-1,5,7,6,5,4,3,72,3,4,23,72,34,-5.49132,1.93672,-0.216179,1.4165,-2.005580675,0.707343263,-0.0789545,0.517344651,0,0,0,1,0
R_0NG33U3iQSaOaJn,Default Response Set,Anonymous,,,80.110.73.25,0,03MAY16:13:56:00,03MAY16:14:09:00,1,800143,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,2,2,4,2,5,5,3,2,,6,6,6,2,4,6,2,2,4,6,6,3,2,5,6,6,6,4,2,4,6,6,6,2,4,6,6,4,6,2,6,2,5,6,6,2,4,5,4,4,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,2,2,2,2,1,2,2,1,1,4,7,5,7,6,6,6,3,2,3,3,2,3,2,1,5,2,1,39,6,48.19999695,16.36669922,-1,6,6,6,6,6,6,77,6,4,23,83,19,-5.78708,-0.284622,-0.163278,0.682002,-2.113600339,-0.103951761,-0.059633604,0.249085836,0,0,0,1,0
R_0jgFMgE6oOWtK5f,Default Response Set,Anonymous,,,92.209.46.151,0,03MAY16:14:02:00,03MAY16:14:10:00,1,400967,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,2,2,5,5,5,2,4,,7,7,4,3,5,6,2,3,7,5,6,4,3,6,6,7,7,4,3,4,7,6,6,3,4,6,7,5,6,1,5,2,6,6,7,3,4,5,3,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,1,3,2,1,1,4,6,6,6,7,7,7,4,4,3,3,4,4,1,5,4,2,1,37,2,50.69999695,7.516693115,-1,5,6,5,5,5,5,72,5,4,21,92,20,-4.4698,-2.48313,-4.01749,-0.666349,-1.632493554,-0.906907181,-1.467297536,-0.243368931,0,0,0,1,0
R_cJjmSOgFbSbDaOV,Default Response Set,Anonymous,,,46.59.236.178,0,03MAY16:13:56:00,03MAY16:14:14:00,1,400930,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,2,1,3,5,5,5,3,4,,7,7,1,4,7,7,1,4,7,7,7,4,4,3,7,7,7,4,1,7,7,7,7,7,7,7,1,1,7,4,7,2,5,5,4,4,4,5,4,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,0,32,2,53.7098999,9.994598389,-1,4,7,4,4,7,1,72,4,1,18,77,29,-5.06105,-3.64383,-3.56884,-0.859991,-1.84843427,-1.330826656,-1.303438251,-0.3140923,0,0,0,1,0
R_1TUIeoVng5fQ3lz,Default Response Set,Anonymous,,,92.204.86.181,0,03MAY16:13:50:00,03MAY16:14:16:00,1,400884,2,0,1,,0,0,0,0,,,0,0,1,7,1,2,3,2,3,5,5,4,3,4,,4,6,5,2,6,6,4,3,4,5,4,4,4,6,5,5,6,3,4,4,6,5,6,7,4,5,6,2,5,3,5,2,6,6,7,4,5,4,4,1,,,,0,0,0,0,2,2,2,2,2,6,1,0,0,2,3,3,1,1,1,2,3,1,3,7,7,7,7,7,7,6,6,6,6,6,6,1,5,2,1,0,50,4,50.94769287,6.960906982,-1,6,4,5,4,4,1,60,4,4,19,78,23,-5.54881,-1.77658,-4.72024,0.11497,-2.0265776,-0.648855742,-1.723961111,0.041990197,0,0,0,1,0
R_5w0ipW00IiI0HCl,Default Response Set,Anonymous,,,80.129.94.172,0,03MAY16:14:09:00,03MAY16:14:16:00,1,400985,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,3,1,3,5,5,5,2,4,,7,7,4,5,7,6,4,5,6,5,6,7,4,4,5,4,6,6,4,7,5,5,5,4,2,4,7,6,5,5,4,2,6,5,4,6,4,6,6,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,2,2,3,1,1,2,2,2,1,2,7,7,7,7,7,7,1,2,2,2,3,4,1,4,3,2,1,10,3,54.33329773,10.13330078,-1,3,4,3,4,4,4,53,2,6,26,84,31,-5.45625,-3.27053,-1.1477,0.979684,-1.992772149,-1.194487257,-0.419171518,0.357807467,0,0,0,1,0
R_6SeiTRWznvfJXnf,Default Response Set,Anonymous,,,89.182.12.178,0,03MAY16:14:12:00,03MAY16:14:19:00,1,400989,2,0,1,,0,0,0,0,,,1,0,0,4,2,1,2,1,3,5,5,5,3,4,,6,7,6,2,7,7,1,3,7,6,7,5,2,6,6,6,6,2,2,7,7,7,7,2,4,7,7,3,7,4,7,2,7,6,7,4,6,4,4,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,3,2,3,1,1,2,2,2,1,5,0,0,0,0,0,0,2,2,2,2,2,3,2,1,2,1,0,18,5,52.38949585,9.850204468,-1,6,7,5,6,6,6,81,4,4,18,96,30,-5.94067,-7.23158,-0.992401,1.7236,-2.169695619,-2.641171357,-0.362452064,0.629505993,0,0,0,1,0
R_89838aCIykmutHD,Default Response Set,Anonymous,,,84.138.41.72,0,03MAY16:13:59:00,03MAY16:14:20:00,1,400947,1,1,1,,0,0,0,0,,,1,0,0,6,2,1,3,2,3,5,5,5,3,4,,5,4,3,5,4,4,3,4,3,6,5,4,4,6,6,5,7,5,4,4,6,5,6,5,2,6,3,4,7,2,6,2,4,6,5,4,3,5,5,1,,,,0,0,0,0,1,1,1,1,1,3,1,0,0,2,2,2,1,2,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,3,2,1,36,2,50.76669312,12.76669312,-1,3,5,4,4,4,3,65,4,6,25,67,20,-5.54035,1.7458,-2.09609,0.518551,-2.023487776,0.637614042,-0.765549558,0.189389048,0,0,0,1,0
R_20hCISxDMhAJ64J,Default Response Set,Anonymous,,,217.50.233.23,0,03MAY16:14:15:00,03MAY16:14:24:00,1,400991,2,0,1,,1,0,0,0,,,0,0,0,3,3,1,2,1,5,5,5,5,2,4,,6,7,3,3,1,6,4,3,7,5,3,2,5,5,6,7,7,3,3,2,5,7,5,4,5,5,7,1,5,4,6,2,7,7,6,4,6,3,3,1,,,,0,0,0,0,2,3,4,3,2,5,1,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,2,2,2,1,1,1,2,4,1,3,1,7,3,50.99679565,11.00790405,-1,5,4,5,3,5,4,65,4,3,16,85,14,-2.8987,-1.86548,-1.66464,1.87005,-1.058684743,-0.681324461,-0.607972184,0.68299355,0,0,0,1,0
R_2aDERFkm7veaaAB,Default Response Set,Anonymous,,,79.204.178.20,0,03MAY16:14:19:00,03MAY16:14:25:00,1,400996,2,0,1,,0,1,0,0,,,0,0,0,4,2,2,2,2,2,5,5,5,3,4,,7,7,7,4,7,5,1,3,5,4,7,6,4,7,3,4,4,6,4,7,3,7,7,7,1,4,4,2,5,1,5,2,6,7,6,3,5,5,3,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,3,3,2,3,3,2,4,1,3,2,14,4,51.04429626,13.67379761,-1,4,7,5,4,4,1,57,5,7,26,82,28,-2.55096,-0.687324,-1.41684,1.14067,-0.931680557,-0.251029576,-0.517468828,0.416603969,0,0,0,1,0
R_08u9MyZ5IRE6PD7,Default Response Set,Anonymous,,,37.201.195.23,0,03MAY16:14:23:00,03MAY16:14:30:00,1,401005,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,1,2,1,5,5,5,3,4,,6,6,6,3,7,5,4,5,5,6,2,6,5,3,5,4,7,4,4,7,7,6,6,3,3,5,6,2,6,5,5,2,6,7,7,3,5,5,4,1,,,,0,0,0,0,3,2,3,3,3,7,1,0,0,2,3,3,1,1,3,2,3,1,3,7,6,7,6,7,7,2,3,3,3,3,1,2,1,3,3,1,9,4,51,9,-1,5,4,3,3,4,5,58,5,5,23,83,31,-4.93849,-2.70789,-4.05422,0.0705647,-1.803671997,-0.988995698,-1.48071234,0.025772164,0,0,0,1,0
R_08R66ewfoumZCaV,Default Response Set,Anonymous,,,79.253.230.37,0,03MAY16:14:24:00,03MAY16:14:31:00,1,401008,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,4,5,5,2,4,,6,7,5,3,7,3,2,1,6,7,6,4,3,6,6,7,6,4,6,7,5,6,6,3,6,6,5,1,7,7,7,2,6,6,3,5,4,4,5,4,,,,0,0,0,0,1,1,1,1,1,2,1,0,0,2,2,2,1,1,3,2,3,1,2,4,7,7,7,7,7,4,4,4,4,4,4,2,2,4,4,3,14,2,51.4855957,7.536605835,-1,5,6,7,5,2,5,76,3,2,18,75,31,-4.89582,-2.16171,-2.99585,0.51286,-1.788087742,-0.789515781,-1.094166588,0.187310538,0,0,0,1,0
R_baC3PNXjM9uCqsR,Default Response Set,Anonymous,,,134.97.128.8,0,03MAY16:14:26:00,03MAY16:14:32:00,1,401014,2,0,1,,0,0,0,0,,,0,0,1,4,4,5,2,1,3,5,5,5,2,4,,4,4,4,5,5,3,5,4,5,4,4,4,4,5,5,4,4,4,4,5,4,5,5,4,4,4,4,3,4,4,3,2,4,4,4,4,3,4,5,1,,,,0,0,0,0,3,3,4,3,3,4,1,0,0,2,1,3,1,3,2,1,3,2,5,0,0,0,0,0,0,3,4,4,3,4,4,2,1,3,2,1,11,2,50.73330688,11.75,-1,3,3,4,4,4,4,51,4,4,21,59,23,-1.68819,-1.59327,-2.67913,0.449119,-0.61657329,-0.581905903,-0.978491757,0.164030577,0,0,0,1,0
R_2obWB8DA5C9wk4t,Default Response Set,Anonymous,,,95.90.215.82,0,03MAY16:14:26:00,03MAY16:14:33:00,1,401015,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,3,5,3,4,,6,6,4,4,7,5,2,3,4,5,4,5,5,6,6,5,6,5,4,6,6,6,6,4,4,6,5,3,6,3,6,2,6,5,4,2,2,5,6,1,,,,0,0,0,0,1,1,1,1,1,3,1,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,6,2,1,11,5,51.05000305,13.75,-1,4,6,5,3,4,4,66,6,4,26,72,27,-3.09944,-2.10254,-2.0312,2.03085,-1.132000497,-0.767905275,-0.74184995,0.74172212,0,0,0,1,0
R_9t61MMJbumr546F,Default Response Set,Anonymous,,,87.123.171.10,0,03MAY16:14:33:00,03MAY16:14:39:00,1,401027,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,2,2,2,5,5,5,3,4,,6,7,4,3,7,7,2,2,6,5,6,6,2,6,6,6,7,4,1,6,7,7,6,2,3,6,6,3,6,5,6,2,7,7,6,4,4,6,4,1,,,,0,0,0,0,2,2,4,2,2,5,1,0,0,3,2,3,1,1,3,2,3,1,2,6,7,7,7,7,7,2,1,2,1,1,1,2,6,2,2,1,12,2,51.3986969,7.490097046,-1,5,6,6,6,7,6,77,4,5,23,90,30,-4.86148,-5.21756,-3.03915,0.158313,-1.775545832,-1.905596015,-1.109980935,0.05782025,0,0,0,1,0
R_0pnXImCNHNZLkQl,Default Response Set,Anonymous,,,89.13.249.229,0,03MAY16:14:30:00,03MAY16:14:42:00,1,401023,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,3,5,5,5,1,4,,6,6,2,3,7,2,2,6,6,4,3,6,6,4,6,4,7,7,4,7,5,5,6,6,1,6,2,2,6,2,3,2,6,6,2,1,4,6,7,1,,,,0,0,0,0,2,1,2,2,2,4,1,0,0,2,1,3,2,1,3,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,4,3,2,19,3,51,9,-1,5,6,2,2,4,2,54,7,7,34,64,28,-0.452845,-1.89775,-2.35465,-0.298384,-0.165391414,-0.69311035,-0.859982761,-0.108978021,0,0,0,1,0
R_8e7c3mf4ost6Nvf,Default Response Set,Anonymous,,,217.234.164.1,0,03MAY16:14:27:00,03MAY16:14:48:00,1,401020,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,4,5,3,4,,6,6,4,1,6,4,1,1,4,7,7,5,4,6,7,7,6,4,1,6,7,7,7,2,4,7,7,5,7,5,7,2,4,6,4,4,4,4,4,6,,,,0,0,0,0,3,3,3,3,3,7,1,0,0,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,5,5,5,6,6,6,2,1,6,2,1,17,2,48.31219482,11.54879761,-1,7,7,7,4,7,6,86,4,4,20,81,29,-6.33786,-4.56962,-4.81465,0.158309,-2.314760301,-1.668950556,-1.758442232,0.057818789,0,0,0,1,0
R_b1n4ofCNtMuwDtP,Default Response Set,Anonymous,,,94.219.253.12,0,03MAY16:14:45:00,03MAY16:14:51:00,1,401055,2,0,1,,0,0,0,0,,,0,0,1,6,4,1,1,1,1,5,5,5,1,4,,5,7,4,5,5,7,2,4,7,5,7,5,4,6,6,5,7,1,3,2,7,7,7,2,7,6,3,1,5,3,5,2,7,7,5,7,4,1,1,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,1,3,1,31,3,51.1257019,9.280197144,-1,3,6,4,4,5,6,66,1,1,5,85,22,-5.46527,-3.48678,-3.81611,-2.55321,-1.996066501,-1.273467688,-1.393748037,-0.932502319,0,0,0,1,0
R_0IFyfp11R5apbud,Default Response Set,Anonymous,,,84.145.1.196,0,03MAY16:14:37:00,03MAY16:14:52:00,1,401034,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,4,1,5,5,5,5,4,4,,7,7,4,1,4,7,1,1,7,7,7,5,1,7,7,7,7,1,1,4,7,7,7,4,7,7,7,1,7,1,7,2,7,1,7,7,4,1,1,7,d,,,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,7,7,7,7,7,7,1,5,2,3,1,52,5,48.23330688,12.61669922,-1,7,7,7,7,7,4,88,1,1,5,87,21,-5.34502,-4.56197,-4.36049,-0.518583,-1.952147902,-1.666156566,-1.592570544,-0.189400735,0,0,0,1,0
R_cVcYyx8UOLVP4Z7,Default Response Set,Anonymous,,,85.8.89.177,0,03MAY16:13:24:00,03MAY16:14:52:00,1,400822,2,0,1,,0,0,0,0,,,0,0,1,4,4,1,1,2,1,5,5,5,4,4,,6,6,3,3,5,5,2,2,6,6,6,5,3,6,6,6,6,6,2,7,6,6,4,6,1,5,3,3,5,2,5,2,6,6,6,2,4,6,6,1,,,,0,0,0,0,2,2,2,2,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,4,2,1,19,2,52.25,7.366699219,-1,5,6,6,5,6,2,69,6,7,31,78,23,-1.6359,0.662834,-0.835051,1.26639,-0.597475548,0.242085156,-0.304983528,0.462520361,0,0,0,1,0
R_4YDXaOty62sddnn,Default Response Set,Anonymous,,,87.169.167.4,0,03MAY16:14:53:00,03MAY16:14:57:00,1,401068,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,1,3,5,5,5,3,4,,5,5,2,5,6,3,6,5,6,5,3,6,6,6,6,6,6,5,6,6,6,5,7,5,6,2,3,4,2,2,4,2,5,5,3,4,3,5,5,1,,,,0,0,0,0,2,2,2,2,1,2,1,0,0,2,1,1,2,2,1,1,1,2,5,0,0,0,0,0,0,2,2,3,3,4,3,2,1,2,1,0,7,2,48.66670227,7.949996948,-1,3,2,3,2,2,3,46,4,2,21,64,27,-1.3902,2.24379,-2.90711,0.723547,-0.507739169,0.819493649,-1.061756306,0.264259209,0,0,0,1,0
R_d1inxBvXHlz1Pwx,Default Response Set,Anonymous,,,78.51.198.255,0,03MAY16:14:50:00,03MAY16:14:58:00,1,401063,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,1,5,5,5,1,4,,7,7,4,3,7,6,3,5,6,5,5,7,5,6,6,6,7,7,3,7,7,6,7,6,1,5,5,3,5,7,5,2,7,6,5,1,5,7,7,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,2,2,2,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,3,3,2,13,2,53.55000305,10,-1,5,5,3,3,5,2,61,7,7,35,86,35,-6.25352,-1.70908,-1.17833,1.96412,-2.28395702,-0.624202891,-0.430358434,0.717350494,0,0,0,1,0
R_bw1gIv6ODXeqdfL,Default Response Set,Anonymous,,,95.90.197.17,0,03MAY16:14:50:00,03MAY16:15:08:00,1,401064,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,2,3,3,5,5,5,3,4,,6,3,2,5,3,2,2,3,5,5,3,2,6,2,5,6,6,6,5,5,5,5,7,3,1,4,2,2,5,3,4,2,2,6,3,1,2,7,7,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,5,4,2,1,71,5,48.292099,11.65339661,-1,3,6,5,2,3,5,55,7,7,34,54,20,-5.51002,-0.626864,-1.59712,1.44991,-2.012410428,-0.228947926,-0.583312028,0.529546899,0,0,0,1,0
R_0UR9cJGIGS9CD77,Default Response Set,Anonymous,,,93.132.75.136,0,03MAY16:15:00:00,03MAY16:15:20:00,1,401078,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,3,2,1,5,5,5,2,4,,7,6,3,5,5,5,3,4,5,4,5,5,4,5,5,4,7,6,3,6,5,6,7,3,2,3,7,1,4,5,3,2,5,6,4,1,4,7,7,1,,,,0,0,0,0,1,1,1,1,1,5,1,0,0,2,1,3,1,1,3,1,1,1,4,5,4,5,5,5,3,3,3,3,3,2,2,2,5,3,2,1,55,5,48.39810181,9.970001221,-1,3,5,4,4,5,5,54,7,6,33,76,28,-1.96437,-1.98972,-3.73408,0.393343,-0.717441801,-0.726700316,-1.363788431,0.143659652,0,0,0,1,0
R_eQYFdMQMnAiRFcN,Default Response Set,Anonymous,,,80.110.95.222,0,03MAY16:15:03:00,03MAY16:15:25:00,1,800162,2,0,1,,0,0,0,0,,1,0,0,0,4,2,1,2,1,3,5,5,5,3,2,,6,6,6,4,6,6,4,3,5,5,6,6,5,6,4,5,7,6,4,6,6,6,5,4,4,5,3,3,3,4,5,2,5,6,6,5,4,4,3,1,,,,0,0,0,0,2,2,3,3,2,4,1,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,4,3,3,3,4,1,1,3,1,0,16,5,48.19999695,16.36669922,-1,4,4,5,3,4,4,57,3,4,20,81,27,-3.47557,-0.0484572,-4.06747,1.18389,-1.269373489,-0.017697898,-1.485551603,0.432389099,0,0,0,1,0
R_1CgQWUgLFdo0PoV,Default Response Set,Anonymous,,,2.245.103.69,0,03MAY16:15:04:00,03MAY16:15:26:00,1,401088,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,1,5,5,5,5,3,4,,5,6,6,1,3,7,1,1,7,7,3,3,2,7,7,7,7,3,7,7,5,5,6,3,3,7,7,2,7,3,7,2,7,7,3,2,6,5,6,1,,,,0,0,0,0,3,3,3,3,3,5,1,0,0,2,3,3,1,1,3,2,1,1,5,0,0,0,0,0,0,2,2,2,2,3,3,2,4,1,2,1,16,3,49.53860474,8.354003906,-1,7,7,7,6,1,5,82,6,5,25,83,22,-5.27093,-1.79279,-3.99738,0.214857,-1.925088202,-0.654776079,-1.459952813,0.078471669,0,0,0,1,0
R_efZ4mggEuoDINSd,Default Response Set,Anonymous,,,95.91.231.181,0,03MAY16:15:21:00,03MAY16:15:27:00,1,401106,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,3,1,3,5,5,5,3,4,,5,6,5,4,4,4,3,5,5,5,4,5,3,5,5,4,7,5,3,4,6,5,4,4,4,6,4,4,4,4,5,2,4,5,4,4,4,5,5,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,4,2,1,3,2,2,18,2,53.55000305,10,-1,4,5,3,5,5,4,60,4,4,23,72,21,-2.20312,-0.367324,-1.36988,0.96316,-0.804639849,-0.134156799,-0.500317748,0.351772449,0,0,0,1,0
R_aXhYEmoNyvMKOgt,Default Response Set,Anonymous,,,217.231.183.1,0,03MAY16:15:18:00,03MAY16:15:29:00,1,401103,2,0,1,,0,1,0,0,,,1,0,0,6,1,1,1,1,2,5,5,4,3,4,,6,7,7,2,7,6,2,4,5,5,5,7,3,5,6,6,1,2,2,6,3,5,7,3,5,5,1,2,6,5,5,2,6,6,3,6,4,5,3,1,,,,0,0,0,0,3,2,4,4,2,6,1,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,2,3,3,3,4,4,1,1,4,6,2,37,2,52.24890137,8.927597046,-1,6,6,4,5,6,5,70,2,3,15,67,32,-5.39438,-3.10351,-1.58286,1.68108,-1.970175528,-1.133486972,-0.578103885,0.613976523,0,0,0,1,0
R_0UqFQAz8P6VTUvX,Default Response Set,Anonymous,,,178.15.41.234,0,03MAY16:15:30:00,03MAY16:15:34:00,1,401122,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,2,5,5,5,2,4,,5,5,5,4,4,6,2,3,5,6,4,3,4,4,5,6,6,5,7,5,5,5,4,6,4,5,5,3,4,3,6,2,6,5,5,3,4,4,5,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,2,2,2,3,3,2,2,5,4,1,7,2,50.51669312,6.899993896,-1,4,6,5,4,1,2,58,5,4,23,74,19,-5.69411,0.317284,-2.69018,1.19072,-2.079645145,0.115880819,-0.98252752,0.434883602,0,0,0,1,0
R_0MWBhzfoVKXFilL,Default Response Set,Anonymous,,,178.115.128.1,0,03MAY16:15:25:00,03MAY16:15:37:00,1,800167,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,3,5,5,5,2,2,,5,4,3,5,7,4,4,4,5,2,4,6,5,4,6,6,7,6,4,7,4,4,6,4,2,6,3,2,6,4,6,2,5,5,4,2,4,6,6,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,3,3,1,1,1,2,3,2,5,0,0,0,0,0,0,4,1,1,1,2,4,2,2,3,4,3,16,3,48.19999695,16.36669922,-1,3,4,4,3,4,4,58,6,6,30,63,30,-4.72548,-1.10522,-3.72193,0.28337,-1.725874902,-0.403656657,-1.359350918,0.103494496,0,0,0,1,0
